ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
254603,48,37,73,62,35,39,39,27,55,60,63,61,55,65,60,34,70,64,77,25,70,60,39,30,49,47,61,70,61,8,9,11,13,12
252454,27,29,72,55,29,46,26,26,50,51,51,54,31,54,38,40,83,62,70,21,75,70,42,37,55,52,62,70,63,8,15,5,11,15
240170,14,5,10,19,5,10,11,13,18,11,28,28,30,52,47,48,60,17,55,7,19,6,5,44,13,38,11,11,12,68,65,64,66,68
236586,63,53,47,57,53,68,62,64,53,62,82,87,83,62,76,55,60,91,56,48,70,57,66,62,49,57,61,56,57,11,13,12,6,11
233258,54,65,68,62,59,62,45,54,59,63,75,80,64,63,46,64,69,74,79,61,60,21,68,55,59,62,32,55,45,8,15,12,7,5
222506,57,68,61,64,42,68,57,72,60,65,80,73,81,59,69,72,61,72,65,66,64,47,64,66,48,52,34,40,41,15,8,14,14,14
253225,50,67,54,63,59,70,38,39,40,72,84,83,81,51,73,69,83,57,55,66,38,23,58,46,64,57,15,18,19,8,6,7,12,7
248873,67,51,30,61,40,67,46,41,43,69,74,70,82,69,83,73,39,71,58,38,52,20,67,60,55,53,28,27,22,7,7,5,8,13
201257,62,60,64,63,53,63,64,65,65,66,69,66,75,66,80,68,74,83,63,65,71,64,62,62,66,67,62,63,59,10,12,15,10,8
199465,35,44,45,69,35,36,35,40,62,70,65,59,63,61,59,50,59,71,68,49,65,70,45,54,49,54,66,59,57,14,13,12,7,11
252200,10,5,13,25,7,9,12,8,23,17,28,40,32,65,24,45,36,26,69,8,19,10,9,51,17,26,9,13,13,67,64,60,65,66
246056,58,43,55,67,30,63,65,70,62,59,68,65,61,65,84,66,69,73,66,55,66,65,50,61,65,54,67,63,61,11,14,9,6,6
205352,15,16,16,30,11,20,20,13,26,24,43,42,50,54,40,50,61,27,57,13,25,16,11,31,28,38,15,18,14,67,65,66,66,67
199464,57,38,66,61,31,57,41,36,56,56,67,63,54,57,60,55,71,73,80,39,73,64,35,43,36,61,65,66,66,9,9,5,8,9
260647,58,55,48,65,44,65,58,61,61,68,61,66,59,67,67,55,65,70,59,68,61,65,66,68,66,65,61,68,55,14,5,11,12,13
247335,49,67,66,59,59,65,64,39,47,67,65,68,66,64,59,68,64,51,66,59,42,18,67,59,63,68,17,12,18,12,11,11,13,12
257318,54,53,30,70,52,72,68,59,65,71,69,66,81,59,79,60,50,59,32,48,40,29,60,64,58,69,43,55,53,8,8,14,13,9
229516,70,64,39,64,42,72,67,63,62,69,82,82,80,54,82,61,44,64,43,56,45,52,61,60,60,58,50,57,41,11,12,15,8,14
238987,42,31,68,49,41,38,33,25,44,50,66,70,53,62,56,67,70,68,80,41,72,63,28,30,36,52,63,68,65,6,8,6,14,10
236587,52,27,54,63,30,64,36,37,54,63,70,70,76,65,88,35,82,74,64,49,67,62,28,35,56,54,64,64,64,9,6,9,9,11
209285,50,25,74,51,28,48,32,25,48,52,70,70,46,57,51,53,94,73,83,28,66,63,40,40,40,47,62,65,63,12,15,12,12,10
191108,66,59,42,66,59,65,66,66,64,65,68,66,62,65,68,63,59,72,61,63,59,59,64,66,55,65,60,63,58,11,9,12,10,9
255876,66,52,35,60,54,56,49,44,51,61,84,87,73,72,74,62,50,88,54,54,66,62,63,57,55,48,37,55,60,9,12,11,12,9
188292,38,66,73,58,54,56,49,45,44,64,63,64,39,66,38,70,35,60,87,52,48,64,69,61,55,64,42,23,19,8,6,13,10,9
247428,7,5,11,21,4,6,8,8,20,10,28,25,33,59,38,48,59,38,68,6,20,9,7,38,14,31,8,9,10,66,66,64,64,69
240260,67,65,58,64,55,70,49,38,42,64,77,80,71,60,68,68,81,51,68,55,73,22,63,59,46,60,30,19,14,10,5,7,14,10
238980,53,65,55,68,54,67,49,38,61,67,73,72,74,60,78,61,74,70,62,61,52,55,56,68,35,58,53,40,34,6,14,7,11,7
235652,11,8,12,33,5,7,12,13,34,16,36,35,48,61,27,45,46,17,68,7,24,9,7,33,13,38,22,12,13,67,63,60,63,68
225924,63,59,46,68,43,69,56,40,59,68,75,72,79,64,88,67,42,61,42,58,45,35,58,56,49,66,40,42,39,6,7,10,12,7
224388,25,18,69,57,40,56,24,26,54,58,49,50,56,59,56,51,81,63,81,31,74,65,35,49,33,65,58,67,62,8,9,13,15,9
230787,16,15,17,26,19,15,16,14,25,23,40,47,30,60,55,47,58,43,65,14,24,20,11,52,21,24,10,11,20,65,63,62,65,68
223107,13,14,14,20,14,17,13,16,17,19,26,25,19,60,52,45,27,21,37,12,16,23,12,31,22,58,11,18,19,68,66,60,66,66
252802,67,38,63,60,44,72,55,40,55,67,72,81,67,60,54,43,64,51,65,34,54,61,50,50,46,46,52,70,68,11,6,7,13,7
215170,34,69,73,57,66,62,39,28,32,64,41,49,52,70,45,71,70,49,75,58,66,28,70,51,65,53,33,32,29,7,12,8,14,9
213634,41,68,68,55,57,62,51,40,42,64,75,70,68,67,69,67,71,66,70,60,55,34,67,53,64,59,25,33,22,10,7,7,7,13
253825,68,50,57,70,58,59,74,72,64,65,59,49,59,62,68,66,59,70,74,67,65,70,62,70,69,76,71,60,55,7,8,13,8,14
258180,14,8,13,21,8,13,10,13,23,14,28,32,31,65,42,44,72,25,70,9,25,8,6,35,15,28,9,11,14,69,62,59,64,68
219781,65,48,56,61,37,62,63,48,64,64,67,69,69,67,65,44,73,70,68,45,62,61,60,66,38,67,62,66,64,15,11,13,14,7
234635,62,40,57,72,52,68,43,45,73,70,59,69,62,63,54,67,62,69,71,66,66,65,47,62,40,67,66,63,58,7,5,13,13,15
238725,44,32,65,67,36,58,44,38,60,65,72,76,72,60,70,60,80,65,80,38,75,62,48,45,35,64,62,62,63,10,13,8,10,6
234123,62,31,47,64,32,62,52,33,63,63,74,71,77,58,73,31,61,73,52,27,63,64,47,63,41,61,57,64,67,9,6,12,8,6
166539,58,59,40,61,55,69,66,40,53,66,82,77,80,60,77,67,69,67,61,50,63,42,59,64,53,65,50,29,25,7,10,6,6,5
257162,55,21,57,56,29,56,44,33,41,62,82,79,61,66,75,66,73,69,61,27,66,63,51,28,39,58,58,65,60,9,10,10,8,11
239498,45,49,40,68,48,69,33,36,63,68,77,66,83,67,82,58,85,84,60,59,74,64,49,68,36,67,63,65,67,6,8,14,6,9
208778,18,12,16,25,11,11,12,13,24,21,49,40,37,55,44,47,51,32,71,12,17,26,14,22,23,57,7,16,16,69,64,63,63,68
189833,65,30,53,63,31,62,42,65,61,60,68,67,68,61,60,50,60,87,73,33,63,61,51,40,45,61,62,62,61,10,16,10,11,7
219529,33,23,70,49,29,32,34,31,34,54,33,34,52,63,31,48,30,51,94,21,73,64,29,30,43,60,68,65,58,12,16,6,10,16
205961,45,39,58,65,34,62,47,69,64,63,55,61,60,61,80,51,57,79,69,48,66,66,55,63,62,56,65,65,64,8,8,15,15,6
237704,14,8,10,32,9,9,11,13,29,15,54,50,30,61,33,49,40,16,57,9,29,10,10,41,12,46,12,10,11,67,63,65,63,70
223880,29,25,68,58,26,47,29,23,45,49,56,60,51,61,58,38,77,75,74,22,63,64,25,27,40,60,63,69,66,11,11,13,6,6
225927,63,43,55,62,46,61,42,49,56,62,79,77,80,58,80,49,69,76,62,51,57,62,62,58,52,61,60,63,62,9,8,13,13,13
220039,55,67,61,61,62,65,52,52,53,64,73,76,71,65,73,65,64,86,67,62,72,26,67,61,63,64,36,31,26,7,14,8,14,12
202375,68,58,48,67,58,66,76,75,65,69,73,67,76,60,81,71,71,64,65,72,70,62,62,68,70,64,52,62,58,6,14,10,16,6
255365,57,64,50,70,41,68,46,42,66,70,70,70,72,57,74,61,60,67,65,68,55,57,68,64,55,67,58,63,61,7,9,7,10,10
244869,68,56,58,63,52,64,50,41,53,67,78,72,59,59,69,70,53,69,62,51,32,28,57,66,58,58,26,37,40,6,9,7,5,12
206123,59,62,49,65,61,70,66,58,61,70,80,75,80,61,81,65,56,63,32,59,44,30,62,63,51,62,35,20,21,16,10,11,8,8
246827,53,66,64,59,46,72,55,35,38,68,79,77,76,58,64,69,66,62,73,57,57,21,65,55,57,51,26,28,21,8,14,14,10,10
216449,45,48,66,68,46,62,45,51,68,66,57,61,65,60,68,70,81,72,74,49,57,65,55,56,57,71,62,67,65,8,12,8,10,12
261146,71,41,59,56,51,65,57,51,58,73,70,74,58,59,60,66,64,76,69,53,62,58,48,45,58,56,57,61,62,13,12,11,11,7
237594,38,30,72,54,34,39,35,37,43,46,51,46,35,63,52,47,71,52,83,24,58,64,45,32,40,64,66,67,66,11,10,9,7,9
169498,49,67,70,58,66,62,49,43,57,64,66,63,74,66,76,68,91,73,71,65,92,36,69,56,69,68,44,49,38,10,15,15,12,15
210970,43,58,49,65,43,59,40,23,61,66,68,76,71,60,74,73,71,80,78,69,71,64,64,57,40,58,61,64,63,14,14,13,8,13
204826,35,22,69,58,30,35,36,59,41,51,40,43,33,60,30,58,84,62,83,50,75,67,25,40,68,64,64,63,56,11,12,12,15,15
260121,44,42,65,60,38,61,46,44,57,64,61,61,62,66,57,52,58,62,75,39,71,65,39,46,53,49,66,67,64,7,14,13,11,11
256281,62,35,56,67,30,64,41,37,59,65,73,73,63,59,70,44,56,68,69,38,63,63,45,57,37,56,62,65,61,7,13,10,13,10
235033,43,68,67,58,52,65,56,29,45,64,71,67,59,64,54,68,65,66,80,56,30,18,66,58,67,52,25,17,14,12,6,12,7,10
228632,62,58,56,61,44,62,58,47,52,60,85,94,67,62,64,66,63,79,76,56,71,49,62,55,48,59,52,54,54,15,16,9,14,6
186135,53,51,59,67,47,53,55,44,66,63,54,51,59,67,62,64,61,74,62,65,69,65,44,52,47,59,69,63,62,13,12,6,15,15
213271,54,48,60,52,53,62,52,45,46,58,75,82,72,56,73,73,82,82,86,53,90,61,52,45,41,54,62,62,61,11,13,10,8,11
263191,27,38,70,49,43,23,19,19,37,46,69,71,69,71,73,47,77,74,75,33,57,67,28,22,36,53,68,66,61,8,11,8,9,10
259094,42,70,66,56,69,62,51,41,43,63,76,74,73,65,64,71,80,69,60,62,45,17,64,54,63,69,22,17,13,11,14,11,6,14
246550,48,27,57,64,33,63,45,31,59,65,73,69,70,64,67,37,67,78,70,29,73,66,56,59,36,64,63,65,59,11,9,12,13,9
224790,31,17,70,67,45,35,32,27,63,41,62,67,46,57,52,39,71,62,76,17,73,64,23,30,38,61,57,75,60,11,8,12,16,16
258325,68,69,55,61,58,71,47,49,47,70,69,68,55,54,63,70,60,62,61,59,62,25,68,59,58,54,30,35,38,9,14,11,15,14
240922,35,69,69,63,59,64,49,46,40,68,71,66,59,64,69,64,70,65,62,61,59,23,65,55,64,49,41,17,14,12,8,11,13,10
207899,20,13,18,30,19,15,15,19,20,25,49,48,31,61,45,52,58,43,74,18,25,23,15,48,32,43,22,20,12,65,65,69,65,67
256788,68,48,50,56,37,70,29,30,44,69,71,64,68,62,79,46,66,63,54,46,62,61,58,53,38,56,57,69,66,14,14,13,14,9
229915,32,71,68,59,54,64,30,29,53,67,70,71,71,57,67,67,72,67,75,63,34,13,64,44,78,67,39,19,17,6,14,11,11,11
149791,69,64,46,68,61,66,68,66,67,67,53,49,76,66,86,67,32,34,42,64,39,43,64,68,70,72,48,52,44,13,7,16,11,16
255773,37,70,72,65,60,65,42,34,38,61,55,53,55,68,69,62,70,53,71,64,32,21,72,60,67,52,21,17,18,5,13,13,12,9
250909,64,30,39,58,36,62,49,33,44,59,91,90,87,58,86,47,60,86,41,46,55,59,41,39,35,56,54,58,61,13,13,8,5,7
245277,66,62,62,70,65,72,68,68,65,67,74,75,75,64,78,67,75,71,53,62,48,48,68,70,64,60,55,49,49,6,8,7,14,10
241693,58,48,51,64,40,60,39,43,60,64,70,62,59,64,80,61,62,67,58,35,73,70,48,41,38,57,65,72,65,15,6,9,7,11
240925,63,61,54,62,50,69,54,35,52,68,81,81,73,58,69,66,72,59,68,60,29,15,60,60,56,63,14,22,23,14,9,13,7,8
236829,31,66,71,58,59,62,56,51,37,65,50,63,54,66,40,67,73,67,85,68,55,25,64,41,63,64,24,26,24,14,13,12,12,11
193564,61,66,53,67,65,64,63,66,62,67,65,59,70,68,79,73,59,55,84,65,58,33,63,69,71,73,35,28,20,6,12,9,16,13
242716,53,67,66,60,56,65,60,55,36,64,76,78,69,64,66,68,64,68,69,57,67,24,66,59,61,61,34,29,21,5,14,10,8,13
227868,56,65,60,62,62,69,60,43,54,65,89,90,80,65,75,67,87,55,53,62,39,36,65,61,52,57,21,24,32,11,7,6,10,13
225564,50,39,65,71,43,64,48,47,66,69,65,55,67,69,70,58,78,73,70,59,70,67,49,62,52,62,62,69,65,10,13,14,7,12
208668,65,65,54,60,54,67,51,52,59,68,75,80,74,56,66,76,69,63,71,66,48,28,67,52,53,64,19,24,20,11,14,15,16,9
205596,64,46,57,54,41,64,67,50,49,65,63,68,61,60,66,63,70,72,63,45,68,65,58,57,47,56,67,66,65,8,10,14,14,15
256539,42,22,67,65,23,32,24,26,58,52,34,47,32,58,31,46,38,63,87,28,70,64,35,56,27,48,66,68,63,12,11,13,12,6
248603,49,25,70,63,33,39,34,29,48,60,62,64,38,63,54,39,71,63,75,22,64,65,30,32,46,61,65,66,66,9,8,6,6,10
200981,58,64,59,64,60,71,57,55,62,66,83,80,75,61,72,65,70,68,71,58,54,40,68,60,57,63,37,38,30,13,8,6,15,10
252436,49,39,54,64,46,56,57,46,60,65,54,55,68,62,67,55,71,76,71,48,66,67,53,59,44,67,63,64,62,13,7,7,11,15
194091,65,63,51,64,59,64,69,70,62,66,74,72,78,59,80,63,76,55,59,65,65,49,63,65,65,64,41,52,50,15,11,15,15,7
248111,50,53,64,65,53,59,53,55,64,59,68,69,66,63,74,74,77,76,79,70,76,64,62,58,69,65,64,65,65,10,8,15,11,6
238895,59,61,54,63,34,65,59,60,53,65,83,79,80,66,80,54,64,62,58,50,54,56,62,57,52,48,56,64,64,12,8,6,5,9
230447,55,34,45,70,22,33,26,49,54,45,58,47,62,68,67,52,77,66,70,40,67,75,24,62,55,63,65,71,71,16,14,15,18,15
217647,66,65,64,65,66,66,59,54,66,67,56,70,65,63,63,66,68,61,73,65,45,37,68,72,72,76,20,36,21,7,11,8,9,12
217391,62,22,48,67,25,66,45,34,64,65,66,65,76,62,73,66,61,76,56,29,74,63,48,57,33,61,63,67,63,10,8,9,8,6
215855,64,47,57,61,53,64,48,39,58,62,72,71,75,61,75,51,83,67,69,33,53,63,51,54,40,52,60,64,62,15,13,11,6,10
214319,42,32,72,60,33,44,38,37,70,55,34,51,56,66,52,49,52,70,79,35,65,70,39,47,43,61,68,67,66,12,11,7,15,9
214063,45,33,63,64,34,57,56,51,63,61,49,53,58,54,55,57,80,73,73,49,60,69,39,56,54,62,72,70,65,13,9,16,16,14
248110,46,45,59,66,37,61,48,43,59,62,65,69,70,67,70,53,74,80,71,52,66,67,52,59,56,62,67,65,66,8,7,11,8,6
221486,56,25,63,62,26,45,42,24,61,56,52,57,47,64,40,49,62,68,80,42,65,63,37,54,45,59,66,67,64,13,16,6,11,13
204078,69,58,48,68,63,68,67,67,65,68,69,55,80,60,74,68,69,37,48,61,64,44,62,68,45,67,26,32,30,10,14,10,9,14
197166,53,63,64,66,65,70,63,51,54,67,72,74,76,63,46,71,81,67,70,61,72,41,65,62,64,66,44,39,29,13,9,10,10,9
252461,30,37,67,51,27,30,28,29,46,40,57,60,50,67,58,41,78,71,75,33,58,68,39,34,36,55,69,70,66,8,8,13,11,7
251436,63,54,50,72,51,71,69,61,68,71,73,67,84,72,93,61,59,63,31,39,40,45,65,72,64,69,40,40,39,9,15,6,8,6
224300,61,45,55,58,42,53,53,55,37,59,79,80,83,63,75,51,84,74,61,40,59,62,38,45,46,54,59,63,62,11,13,15,15,8
260139,28,72,67,60,67,62,37,31,27,68,72,67,68,58,74,66,64,53,60,61,28,15,65,51,61,62,15,20,29,13,12,8,8,13
241967,65,56,40,62,38,70,56,30,41,66,84,86,76,57,73,59,81,90,67,46,52,60,52,56,38,58,53,57,56,7,14,7,9,13
252463,50,54,43,66,53,71,61,55,61,70,78,74,81,65,78,59,58,58,48,53,50,26,55,71,55,67,42,50,56,12,6,6,12,12
242708,38,48,56,65,46,61,42,39,60,66,59,68,71,65,74,54,68,65,67,46,78,64,34,47,48,56,70,68,69,7,7,14,13,9
225584,66,59,60,65,55,66,72,74,61,64,90,77,89,62,80,72,62,47,59,67,65,49,61,62,70,62,37,48,40,9,11,10,10,15
226580,64,58,38,68,42,70,57,38,64,65,75,68,88,61,77,73,36,54,51,67,47,22,63,63,49,60,55,45,42,13,13,7,9,11
224020,47,71,58,66,57,69,54,34,48,72,73,72,70,61,71,59,65,58,62,58,34,13,71,60,70,49,40,15,13,9,7,7,6,14
251923,52,60,38,69,37,68,48,75,58,70,62,64,63,61,66,65,56,37,61,70,36,50,61,67,70,53,33,59,44,7,6,13,14,6
239379,55,60,45,68,54,68,58,55,62,68,73,69,75,58,78,58,58,60,51,52,52,38,65,67,53,66,40,42,42,6,12,6,15,5
236307,59,41,66,63,33,38,40,42,66,47,60,59,54,63,55,42,72,71,75,36,72,64,44,45,44,58,62,70,68,6,13,6,12,11
235027,11,9,16,38,7,21,11,10,42,32,54,58,66,58,60,51,61,32,40,7,45,15,4,65,12,48,18,11,16,70,58,68,62,71
228627,71,51,51,66,46,65,72,70,60,65,81,75,81,60,74,71,78,78,62,69,61,61,55,56,58,50,53,57,62,12,12,8,12,8
255505,63,47,59,62,39,62,51,52,59,65,61,76,60,61,67,60,56,69,65,55,68,61,57,54,44,58,61,65,66,7,11,6,9,8
239377,60,63,41,63,54,73,60,44,40,66,78,80,78,57,81,65,42,61,48,49,30,26,57,65,62,59,24,29,28,6,12,5,8,8
238865,33,26,65,70,30,27,29,26,68,61,59,62,50,60,45,45,71,49,72,23,61,67,28,29,43,47,65,65,64,12,12,12,6,12
228369,13,16,20,25,11,19,14,20,19,24,34,34,32,63,40,47,53,25,43,14,26,13,5,31,27,36,19,19,20,66,63,63,67,65
227601,53,36,46,64,52,61,59,44,62,65,75,76,75,65,74,53,72,78,59,49,68,62,59,59,49,63,67,62,58,14,14,7,15,14
201265,30,67,65,60,64,64,65,64,55,66,54,62,52,65,33,70,31,64,84,64,46,25,63,60,70,65,42,22,15,11,13,15,8,15
255536,24,21,66,56,24,36,28,25,48,56,51,62,40,63,59,36,67,67,72,30,70,66,26,31,34,58,67,66,65,11,15,7,8,13
240176,33,28,65,52,32,32,26,27,38,52,52,31,37,55,54,39,80,68,80,23,78,64,27,30,47,64,64,70,65,15,11,6,8,10
243841,51,67,64,65,53,66,64,60,64,68,72,73,70,65,73,68,65,91,59,68,60,55,65,64,66,62,57,60,57,9,6,13,7,5
209281,67,61,46,68,59,66,69,62,68,71,64,57,74,58,79,58,32,47,42,65,43,43,63,72,61,70,22,34,31,15,13,11,12,15
253895,65,65,39,59,36,69,70,73,57,72,73,70,66,49,79,70,62,72,64,57,49,44,58,59,70,46,39,43,38,12,9,15,14,10
224662,59,57,43,64,49,72,57,49,47,65,90,82,77,60,82,63,68,72,56,48,39,50,50,63,49,60,40,48,49,14,11,10,14,7
233109,32,68,65,54,60,63,54,33,32,69,69,72,72,62,71,68,74,77,75,61,44,16,68,44,63,63,40,18,14,7,5,12,6,8
232597,68,52,52,70,45,59,57,55,63,64,70,75,80,64,72,56,51,62,43,56,59,65,65,66,47,59,65,59,57,9,10,9,12,7
227477,12,12,18,27,20,15,15,15,27,22,45,45,43,63,32,50,68,39,58,13,31,25,15,42,27,48,28,18,24,67,66,66,63,67
257172,30,62,62,66,56,68,42,29,48,70,67,81,65,64,58,64,61,72,75,55,33,15,65,60,52,63,22,12,12,6,6,13,9,6
243604,64,63,42,63,52,71,64,61,56,68,78,75,77,53,66,61,44,41,34,64,45,34,64,64,63,62,32,28,31,9,15,11,14,8
193427,57,63,52,68,57,67,66,57,67,66,72,74,71,64,74,66,73,78,65,63,62,57,60,66,56,64,35,58,38,16,9,14,6,10
247187,41,63,61,62,47,69,58,28,42,66,72,80,73,60,72,71,76,71,86,58,70,24,64,64,53,59,22,31,21,9,14,12,13,14
202131,53,49,53,66,46,62,23,29,67,68,73,74,76,65,74,68,86,78,67,57,71,60,59,60,47,64,63,65,60,15,12,8,14,14
193426,63,65,50,64,66,70,67,62,47,66,73,72,75,65,78,73,74,63,62,63,59,52,62,64,67,71,29,35,40,7,9,15,8,9
239762,65,34,55,64,31,62,26,28,54,64,74,71,77,59,67,38,79,73,74,26,74,61,44,44,32,67,62,63,61,15,7,7,15,8
251025,70,59,47,63,65,64,68,33,55,62,80,77,81,58,80,69,69,77,73,60,42,46,60,60,45,65,44,53,47,7,9,9,14,9
248465,63,31,52,58,35,64,60,55,55,62,82,81,77,55,80,35,66,66,49,37,56,60,61,56,40,49,59,66,63,9,10,12,15,9
244881,68,55,48,66,53,70,61,53,61,65,76,75,64,56,65,62,63,66,58,54,45,53,64,49,63,58,59,68,64,9,9,5,11,11
230801,53,43,64,68,32,66,45,36,66,67,63,64,63,58,68,52,76,72,67,37,66,61,53,60,44,68,62,65,60,14,10,8,11,14
226705,57,57,49,58,48,65,44,38,51,62,92,89,84,59,80,60,83,81,37,51,55,38,62,61,43,46,34,38,44,6,13,12,7,12
224150,58,51,47,72,54,64,54,53,72,68,68,63,68,62,61,64,40,72,73,55,73,64,60,64,59,56,55,61,58,12,10,16,11,11
193942,59,51,52,70,45,60,60,50,61,63,59,53,69,58,73,70,79,57,59,59,84,67,50,59,59,64,63,66,62,6,6,6,10,7
247696,51,37,58,65,42,59,48,37,64,63,59,62,60,60,71,66,61,78,73,55,69,65,43,61,41,60,64,65,64,8,14,10,10,13
226711,66,57,28,64,57,72,71,70,65,70,70,62,78,55,71,65,58,58,57,62,54,43,65,66,61,67,35,48,47,8,8,6,15,10
234148,62,63,65,58,60,63,54,45,56,61,63,72,74,59,67,70,69,49,63,63,70,62,42,47,61,62,67,69,70,14,15,11,8,10
230308,60,38,69,56,37,55,50,32,36,60,64,70,59,67,52,48,72,65,72,42,49,64,58,56,45,58,62,67,68,9,12,13,7,8
193688,45,40,70,58,29,43,46,53,57,56,45,47,55,65,56,74,82,61,78,57,68,65,29,42,50,67,65,65,64,14,11,10,15,6
251800,51,46,57,75,36,66,44,46,71,70,64,70,63,61,70,55,67,68,70,50,68,64,52,58,53,64,66,70,64,8,6,9,5,7
251288,48,50,66,61,40,55,39,27,59,59,62,66,56,59,53,53,57,78,87,40,71,62,54,52,34,67,64,66,61,7,15,14,6,10
233880,41,38,62,65,27,52,34,40,64,65,66,65,64,58,58,51,71,75,77,42,72,62,43,58,41,54,65,66,63,14,11,7,6,7
204184,63,42,55,64,37,58,43,38,61,60,55,55,65,59,69,69,72,69,73,54,74,68,54,44,42,57,66,69,66,13,11,13,11,16
201112,14,15,14,20,15,14,11,18,21,10,46,32,34,62,36,41,46,21,57,14,24,16,12,24,18,57,17,14,13,68,58,54,71,69
261015,63,56,52,72,40,72,66,54,62,70,80,72,77,55,93,67,67,70,36,45,72,56,62,55,57,62,48,61,56,13,15,14,9,5
260247,62,65,49,64,56,70,58,47,46,64,76,83,58,59,55,70,45,66,74,63,43,32,62,64,60,60,40,39,39,7,8,13,11,14
258455,53,48,57,69,45,60,49,51,67,66,62,66,61,59,63,63,62,72,75,47,64,61,59,65,50,67,61,62,58,9,11,6,5,15
238743,44,68,61,52,56,66,51,34,41,65,71,81,63,58,45,72,70,65,90,60,38,12,62,53,64,69,20,20,18,5,15,12,8,9
169623,48,31,67,54,29,35,24,26,55,38,38,33,32,50,43,39,71,74,87,32,92,61,17,44,33,54,67,66,61,16,12,16,9,6
233879,52,68,63,61,59,66,61,63,55,64,74,72,79,67,88,67,76,77,52,65,62,32,67,57,68,65,16,32,35,6,7,10,13,11
230807,64,39,49,59,29,66,46,30,47,63,76,75,68,64,76,45,57,68,57,26,57,63,60,56,34,59,61,64,64,14,13,11,9,7
263825,46,34,42,72,34,53,51,36,68,68,59,58,62,59,61,49,55,60,52,49,67,62,46,68,47,58,60,64,65,12,11,12,6,11
246416,49,66,61,61,53,70,50,60,46,68,78,77,78,65,72,62,64,68,56,65,39,14,64,53,58,53,20,16,21,14,8,5,13,14
188836,11,15,28,53,12,12,19,15,45,36,34,36,36,59,44,53,56,29,55,12,39,11,13,40,24,52,10,18,14,64,66,70,67,64
213133,68,67,40,67,36,70,69,62,66,70,65,66,70,52,73,60,65,38,33,61,42,29,57,71,43,59,21,46,46,8,15,8,6,14
199053,36,73,63,50,60,63,61,44,38,63,72,72,76,61,68,67,72,72,66,47,46,44,75,52,52,68,23,40,26,14,13,12,14,12
198285,18,11,15,34,10,12,11,15,32,29,40,42,42,62,38,47,64,29,55,14,26,9,5,40,23,44,12,11,13,66,65,63,65,67
254860,65,63,42,64,48,68,54,45,59,66,75,84,71,58,79,63,58,55,47,51,36,21,64,60,55,49,27,24,23,7,12,12,8,12
244364,12,6,13,25,6,10,13,12,26,13,26,31,34,63,26,45,37,24,73,6,18,11,7,34,18,30,12,11,11,65,63,60,66,70
237708,52,65,59,61,59,72,51,45,50,68,83,82,76,68,66,64,66,59,58,59,43,16,66,51,65,59,22,17,14,6,10,7,7,8
228810,46,54,44,73,42,74,54,43,64,73,68,69,73,65,72,49,74,50,71,46,59,62,64,72,45,74,60,58,45,16,9,12,10,6
187337,63,67,56,66,65,69,65,60,56,68,52,48,65,67,62,70,39,66,88,66,76,43,66,68,64,70,41,46,37,6,15,16,7,6
237769,27,64,62,60,65,69,64,41,50,71,78,80,78,65,69,63,64,54,64,61,54,24,68,51,67,61,38,32,34,5,7,12,9,15
216265,39,65,66,54,59,63,36,31,50,65,60,62,58,58,62,75,67,69,94,50,72,22,66,60,57,62,23,24,19,13,8,7,16,8
213449,62,51,59,64,52,62,48,36,61,62,85,82,79,55,68,55,42,83,65,48,52,56,59,62,47,59,50,61,63,10,12,15,7,9
191944,62,58,58,68,51,62,64,66,65,64,62,64,77,72,77,66,81,76,64,63,64,66,64,71,61,55,65,52,47,16,15,7,13,11
238536,66,66,35,57,37,62,65,31,59,64,81,90,86,63,87,59,43,63,34,62,52,29,58,68,57,63,32,24,28,10,13,13,14,6
237768,63,67,60,65,65,65,61,67,62,64,69,68,74,63,64,60,63,69,70,66,52,46,66,67,55,56,48,57,53,10,5,14,10,10
172232,55,42,65,58,35,47,64,63,57,57,47,62,53,63,43,77,80,67,81,55,66,64,35,42,59,62,64,68,59,10,14,6,8,13
231624,63,62,58,59,68,66,57,39,44,62,76,81,68,66,67,70,73,70,76,54,51,26,70,55,52,63,29,22,20,6,9,14,7,8
201869,65,50,46,73,48,66,70,52,65,70,55,49,65,65,89,59,44,81,57,49,70,64,50,66,57,67,68,68,53,8,14,7,10,11
223629,59,63,55,63,36,66,63,48,57,64,80,80,77,59,77,66,76,80,62,58,35,21,62,60,56,48,32,19,20,13,8,11,8,9
243856,63,54,56,73,40,54,45,48,69,54,67,70,62,63,73,52,66,59,65,35,65,59,60,55,50,69,67,70,65,5,12,10,7,12
232589,64,59,52,68,47,67,62,67,65,67,73,80,71,62,73,60,61,64,59,57,38,25,70,70,46,62,36,48,43,6,5,12,12,9
232848,56,33,66,67,29,45,30,31,68,65,44,43,71,65,60,35,53,85,74,36,58,68,48,40,34,61,68,67,66,5,7,8,13,6
211600,63,58,49,61,49,63,57,37,54,65,88,87,72,53,74,63,59,66,69,55,63,57,54,56,45,60,57,66,62,14,9,15,8,11
