ID,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Overall,Potential
262501,69,65,63,65,62,58,64,72
261273,80,64,51,69,28,57,64,75
264346,46,66,47,49,28,78,64,64
221850,47,43,60,58,64,71,64,64
232090,52,60,66,64,63,69,64,67
245402,76,35,56,55,61,45,64,67
236471,70,55,62,69,56,58,64,71
245431,62,61,66,69,28,67,64,66
261222,67,56,56,63,52,50,64,80
247479,59,60,68,67,42,63,64,79
178022,67,60,64,67,46,63,64,64
224870,66,64,48,63,24,66,64,64
197990,67,55,63,62,59,61,64,64
255333,58,35,43,42,64,67,64,73
252773,64,63,63,65,34,62,64,79
252261,60,44,59,62,60,74,64,72
252313,73,53,65,65,60,63,64,68
244120,61,63,62,65,33,65,64,64
172952,53,57,60,60,61,73,64,64
226197,75,58,58,65,41,70,64,64
255123,52,30,40,40,65,67,64,65
252052,72,64,66,67,37,47,64,74
258708,60,30,36,35,66,66,64,77
262293,65,61,45,59,44,73,64,69
205973,58,47,52,53,61,77,64,64
223381,60,49,55,59,62,73,64,64
242325,58,49,54,61,63,75,64,66
184471,58,63,67,67,53,63,64,64
254357,67,42,49,59,60,73,64,69
163990,57,66,49,54,39,75,64,64
237206,63,41,55,57,62,56,64,65
252310,57,52,63,63,58,66,64,71
256918,78,31,46,68,59,59,64,79
231063,71,59,67,67,56,68,64,69
225125,88,57,58,65,48,77,64,68
257380,67,34,55,60,64,67,64,79
242012,83,62,51,59,36,67,64,66
247140,61,57,64,65,60,64,64,76
247136,68,63,56,65,23,70,64,72
245856,78,62,46,70,23,55,64,73
233056,58,36,43,49,64,69,64,68
225376,54,59,64,61,63,71,64,64
213856,81,55,59,63,53,68,64,64
259679,83,60,57,66,40,64,64,84
262495,56,41,59,56,62,66,64,65
256862,70,41,56,63,62,68,64,76
238686,77,63,58,64,25,71,64,64
226654,70,33,60,61,57,70,64,66
212574,82,60,59,64,38,46,64,64
229981,62,61,60,62,62,71,64,68
221789,80,31,55,60,64,70,64,64
258652,65,37,49,54,63,64,64,67
254556,87,57,54,69,26,51,64,76
260704,65,27,44,51,64,66,64,74
198497,51,28,47,44,62,79,64,64
223073,78,64,53,64,23,65,64,64
193123,47,36,41,44,63,79,64,64
177508,63,66,62,61,41,64,64,64
237924,61,41,50,52,62,75,64,69
222052,71,43,59,67,56,62,64,64
207716,33,36,49,44,63,77,64,64
204644,82,57,59,64,41,56,64,64
200292,57,51,59,59,61,75,64,64
242531,77,52,60,67,57,71,64,78
255585,70,39,59,58,63,71,64,68
240227,67,56,63,62,63,67,64,72
237155,76,28,57,65,60,58,64,71
233315,72,62,62,63,62,72,64,69
218467,79,49,62,57,53,62,64,64
259682,68,35,51,60,59,57,64,72
258146,58,30,41,43,63,73,64,64
262503,63,60,68,65,48,66,64,75
210898,73,46,54,55,63,72,64,67
237927,64,64,58,66,51,63,64,71
192572,64,48,58,58,63,73,64,64
247356,61,26,48,59,63,70,64,64
212540,31,54,59,61,60,70,64,64
210492,45,58,63,62,63,67,64,64
258619,65,42,60,63,60,63,64,76
256059,75,63,57,68,24,48,64,70
251451,53,29,41,43,64,71,64,75
244795,77,55,58,58,58,60,64,78
223186,60,58,62,63,62,62,64,69
169938,77,62,62,67,28,61,64,64
238802,75,65,60,67,34,66,64,64
243666,75,63,61,63,53,70,64,73
247506,67,64,59,67,29,64,64,74
122066,31,69,48,47,37,75,64,64
254418,76,58,58,67,50,54,64,65
193746,80,45,59,68,60,58,64,64
262355,68,58,62,68,21,53,64,64
221651,73,57,60,64,39,60,64,64
259795,71,55,60,64,35,58,64,72
232916,72,62,60,65,46,59,64,64
253244,61,62,60,65,48,62,64,64
241213,70,55,59,66,59,64,64,69
232576,42,48,60,58,61,63,64,64
259901,58,34,51,52,64,66,64,70
210498,77,56,59,65,58,68,64,64
205378,65,60,63,67,42,64,64,65
199234,69,52,59,61,63,66,64,64
258625,72,25,31,44,65,69,64,72
263233,76,40,55,65,58,60,64,75
261696,67,54,56,67,25,53,64,69
259904,66,61,60,65,29,60,64,70
191552,46,46,58,50,64,67,64,64
190528,52,60,62,61,63,68,64,64
242240,71,46,61,62,61,61,64,76
231488,81,60,55,67,37,75,64,64
228928,55,29,41,45,63,76,64,69
260415,66,64,55,70,35,39,64,81
246847,73,59,62,67,60,66,64,71
213823,45,34,48,48,65,71,64,64
256830,62,64,60,63,41,44,64,77
241982,67,51,63,62,57,67,64,74
234814,66,42,58,58,64,69,64,75
211006,72,49,60,68,57,67,64,64
233172,66,47,63,63,61,65,64,64
243412,73,47,61,64,60,71,64,71
246740,68,63,61,65,18,61,64,75
182228,66,41,60,59,62,65,64,64
253145,70,42,54,59,61,73,64,72
190425,59,65,49,66,31,63,64,64
206554,74,35,52,58,60,71,64,65
232922,78,64,58,64,46,64,64,64
263131,72,43,54,54,57,62,64,66
236251,72,62,63,66,54,53,64,64
251355,58,27,40,43,64,71,64,71
253147,62,26,42,37,64,64,64,67
207836,70,59,62,64,54,63,64,64
216540,63,62,65,65,33,63,64,68
195036,66,64,50,65,23,59,64,64
205533,70,48,55,59,63,72,64,64
263390,67,27,50,57,63,69,64,80
263646,59,41,57,54,64,56,64,80
264158,75,38,55,60,60,62,64,77
264414,63,37,56,58,63,67,64,75
202974,81,58,65,63,62,72,64,64
209886,68,58,64,66,58,69,64,64
220894,76,61,61,66,36,62,64,70
246745,64,57,66,68,54,64,64,77
209369,76,64,54,68,23,61,64,64
263897,63,35,47,52,65,69,64,72
181205,78,51,60,59,60,69,64,64
254932,75,55,57,64,23,52,64,65
263637,72,40,63,69,60,59,64,80
221141,78,62,51,60,44,78,64,69
226261,76,58,60,68,55,57,64,70
233941,76,64,57,68,30,46,64,74
243669,75,62,52,67,21,61,64,73
244181,77,42,57,65,54,63,64,71
246229,71,41,59,67,61,67,64,74
255445,75,37,42,53,64,66,64,73
262617,63,44,56,65,61,59,64,67
264406,57,42,51,43,64,65,64,78
242390,52,52,59,63,61,71,64,71
189910,70,62,48,57,32,83,64,64
231383,65,64,59,65,47,63,64,69
236503,68,63,66,63,51,67,64,64
259031,76,64,47,62,24,66,64,85
262360,75,38,53,61,60,70,64,68
221656,73,37,52,59,59,70,64,64
223810,64,56,61,63,60,69,64,70
225858,68,61,60,62,50,62,64,69
237378,76,54,58,68,37,63,64,72
251549,82,58,61,67,36,47,64,75
221859,81,58,56,63,57,67,64,64
220579,66,52,63,67,57,70,64,69
206243,65,50,63,65,54,62,64,64
255906,82,25,40,47,61,72,64,74
241058,66,63,62,65,60,75,64,64
237218,69,45,62,67,58,66,64,68
224418,59,62,62,64,58,75,64,69
213665,66,51,61,60,59,69,64,69
260256,62,43,61,54,62,60,64,68
253600,63,52,55,62,64,66,64,64
243360,72,69,56,65,37,79,64,74
231840,70,51,62,65,58,61,64,71
237215,38,53,45,48,62,78,64,67
230303,83,62,49,69,30,54,64,64
219551,63,51,58,62,62,75,64,69
259486,86,60,55,68,24,48,64,79
226206,65,60,58,62,63,72,64,69
225694,61,40,57,58,63,72,64,70
263582,72,64,63,64,41,59,64,79
239779,77,61,44,59,20,65,64,73
247459,62,28,39,49,62,73,64,69
255907,70,60,56,65,37,61,64,66
228261,30,27,43,43,68,65,64,64
247463,74,63,45,63,21,60,64,81
228519,86,56,54,67,31,42,64,70
250790,76,59,53,69,22,61,64,76
208294,74,54,56,65,58,69,64,64
254117,68,66,45,63,25,42,64,78
251045,70,58,63,64,61,70,64,64
241829,54,33,38,46,65,67,64,71
232101,64,67,62,64,26,65,64,72
213413,64,62,61,64,45,63,64,66
193443,66,63,62,63,35,63,64,64
210341,72,50,56,63,59,59,64,64
262565,67,26,45,59,57,50,64,70
251044,74,41,56,60,59,66,64,64
243876,68,56,61,66,50,67,64,70
243620,46,44,58,58,60,71,64,70
241828,64,28,50,55,64,70,64,71
236196,71,62,57,65,34,63,64,64
233892,66,61,45,64,29,68,64,72
260253,60,27,46,41,63,66,64,64
246685,78,31,52,59,59,59,64,77
207427,62,65,65,65,45,65,64,64
243357,82,62,56,66,34,67,64,76
257349,65,55,66,64,54,57,64,80
255557,54,42,51,49,64,71,64,70
227909,65,64,59,67,34,62,64,65
207429,75,62,52,65,38,72,64,65
195396,72,62,56,67,31,68,64,64
254788,68,66,46,60,23,68,64,75
247876,75,46,61,64,58,57,64,78
246852,53,31,45,44,67,65,64,74
226116,58,34,50,52,61,80,64,70
223044,48,40,41,47,66,66,64,64
262724,72,35,49,54,60,68,64,66
257091,58,40,59,55,63,66,64,75
190275,57,26,38,46,64,65,64,64
254787,71,48,57,59,62,65,64,77
246595,78,59,57,63,40,63,64,64
242755,80,56,53,68,25,50,64,72
240195,55,65,47,56,28,65,64,64
169539,32,35,49,46,64,75,64,64
212803,68,61,63,68,38,35,64,65
252742,68,61,49,63,36,70,64,66
192070,69,37,41,36,65,64,64,66
211271,60,33,50,58,64,69,64,66
243355,78,48,57,64,59,63,64,74
224669,68,59,66,66,53,65,64,64
252316,61,33,47,50,64,66,64,72
226716,80,56,58,66,47,57,64,70
261531,71,33,53,58,61,57,64,78
261019,76,45,59,63,61,58,64,64
182427,57,61,53,58,28,72,64,64
247195,75,61,63,61,54,57,64,65
246427,70,56,58,70,28,52,64,69
239003,84,63,60,69,33,55,64,71
212039,75,54,57,62,58,71,64,64
235931,67,62,57,66,35,61,64,71
229019,79,53,56,66,38,57,64,67
226459,64,35,53,65,60,63,64,68
256666,71,22,38,45,64,69,64,81
248474,69,58,62,64,44,62,64,82
264008,68,34,48,59,63,58,64,69
244807,65,61,58,65,45,65,64,66
212807,90,60,58,66,34,59,64,64
156894,42,60,61,63,66,79,64,64
245290,50,39,50,55,64,63,64,75
247143,61,64,52,57,32,63,64,67
262421,74,64,62,65,35,57,64,64
242965,61,64,50,59,24,72,64,73
185109,70,56,62,61,62,73,64,64
203542,75,59,60,68,35,57,64,64
263378,69,62,56,65,21,47,64,70
218633,76,63,54,62,35,73,64,67
204297,65,44,56,55,61,81,64,64
232926,37,65,64,66,29,67,64,64
252382,72,51,60,65,59,74,64,72
258014,78,63,58,68,27,64,64,75
199647,54,61,61,63,59,73,64,64
180593,78,62,54,65,47,72,64,64
238961,73,29,50,62,58,69,64,64
232817,67,65,59,63,32,63,64,67
227953,83,54,57,66,26,43,64,67
214641,73,52,60,63,56,55,64,66
260464,67,57,57,62,62,62,64,75
260208,65,60,62,62,58,50,64,64
259696,68,25,46,57,61,66,64,64
245360,84,48,64,69,56,59,64,68
222229,64,64,59,65,52,64,64,65
256276,66,60,62,66,45,63,64,65
215594,69,55,60,56,60,68,64,64
254228,62,33,47,49,66,66,64,72
262929,65,39,57,61,58,75,64,71
212753,76,59,62,67,54,73,64,66
234769,72,62,65,64,58,71,64,69
172561,62,56,62,64,60,72,64,64
262418,63,52,66,65,59,57,64,64
264210,71,62,66,67,49,52,64,77
223506,67,53,58,61,63,65,64,65
239634,68,41,45,53,63,70,64,70
246546,78,53,64,71,55,56,64,72
246802,73,58,58,64,62,74,64,66
256275,82,26,42,53,63,68,64,64
190995,77,58,59,65,43,59,64,64
259859,63,49,57,48,65,67,64,67
211732,79,62,52,62,22,65,64,64
234260,64,62,66,66,33,63,64,72
242196,74,36,56,64,60,63,64,72
243476,61,66,60,63,41,65,64,72
245268,85,56,56,64,55,59,64,73
246804,50,59,62,67,59,60,64,68
228464,60,63,53,61,61,72,64,64
262256,74,60,57,66,25,48,64,69
259183,68,48,60,60,58,70,64,67
255855,68,58,57,64,59,63,64,68
177515,74,58,60,68,22,62,64,64
242283,68,60,63,63,49,64,64,69
227947,71,58,63,66,58,63,64,69
260202,68,60,61,59,61,62,64,73
252778,70,51,63,65,61,60,64,67
247658,71,53,63,66,49,61,64,78
235626,69,40,51,57,61,67,64,64
239977,79,58,55,72,24,41,64,75
173673,51,60,64,66,60,63,64,64
229225,85,61,47,62,25,70,64,67
215401,65,62,63,62,59,79,64,64
257640,65,61,59,67,41,62,64,66
253288,59,37,42,44,62,75,64,71
251752,64,63,62,66,38,59,64,80
237160,80,34,47,52,63,75,64,70
225128,63,62,61,66,54,66,64,64
223080,80,46,56,62,57,64,64,64
260199,72,54,62,63,59,55,64,64
252775,67,64,52,63,29,68,64,68
264044,67,34,36,42,67,64,64,77
211820,78,47,55,65,61,70,64,64
245100,64,34,48,41,61,72,64,73
245870,81,57,57,70,26,48,64,78
253039,56,35,51,55,61,77,64,66
237935,65,59,62,69,34,63,64,77
231535,69,45,61,61,60,73,64,68
229743,58,63,60,61,60,68,64,66
228207,78,64,64,65,58,69,64,64
223599,64,58,60,68,54,64,64,69
257646,69,44,56,58,57,62,64,64
246382,83,62,54,68,33,56,64,67
222574,59,54,64,66,54,62,64,64
260204,73,25,52,56,60,58,64,70
253549,83,58,60,66,42,60,64,68
251757,75,59,61,67,28,47,64,73
251501,70,56,58,64,62,67,64,71
245613,65,66,63,66,42,58,64,71
244589,73,65,62,65,27,67,64,71
235885,63,45,59,62,60,62,64,70
225133,64,59,65,64,54,66,64,67
222829,65,61,56,68,43,63,64,69
259856,62,51,57,57,62,64,64,69
245264,73,63,51,60,25,63,64,72
230928,45,28,36,38,64,71,64,64
238114,67,46,55,56,65,64,64,74
202534,72,61,57,68,36,58,64,64
200742,46,24,41,41,64,73,64,66
264230,65,59,62,66,32,50,64,78
261413,75,44,58,61,58,65,64,69
238629,71,32,48,50,62,72,64,71
231973,70,49,62,63,60,66,64,71
221989,66,38,52,56,60,80,64,65
221477,75,56,58,63,42,73,64,64
262437,42,33,33,35,66,69,64,70
251684,54,26,45,49,63,78,64,66
250916,65,64,60,67,36,61,64,69
248100,62,55,54,59,62,73,64,64
246564,41,27,41,39,60,78,64,70
242212,75,57,58,62,54,72,64,64
237860,84,63,59,67,26,59,64,72
226084,86,62,46,63,24,62,64,71
220964,70,59,62,68,59,63,64,69
214308,64,59,66,71,49,66,64,65
245539,78,63,56,63,40,69,64,76
236582,69,48,53,56,62,74,64,64
237350,69,34,54,59,59,71,64,64
244262,64,61,61,66,47,62,64,75
210217,57,48,50,56,63,72,64,64
210474,46,42,53,61,62,76,64,65
247081,82,33,50,60,58,63,64,77
239657,61,61,63,65,25,64,64,67
236841,78,62,61,67,44,58,64,67
230697,63,58,64,63,60,64,64,69
229161,67,34,50,58,63,54,64,64
224297,80,36,55,62,59,67,64,69
215593,66,60,63,67,50,53,64,66
209193,64,66,61,67,43,59,64,64
253734,56,39,45,52,65,64,64,69
263209,61,66,48,63,22,58,64,67
252456,62,66,59,66,27,65,64,67
248360,80,55,56,67,43,65,64,73
247336,66,58,60,67,56,62,64,76
253223,79,57,59,63,59,72,64,72
235815,67,59,61,60,61,63,64,73
213543,58,36,49,51,63,71,64,65
205863,57,30,49,55,61,75,64,64
262691,75,42,59,58,57,62,64,66
211234,64,61,64,68,32,52,64,67
210192,70,33,56,64,58,67,64,64
259361,75,45,52,62,62,61,64,72
228363,52,34,41,51,63,68,64,68
210700,66,54,62,65,59,73,64,64
146188,71,62,62,68,50,58,64,64
215052,75,32,49,57,61,63,64,64
230412,63,35,55,50,66,61,64,64
258316,80,66,56,63,28,53,64,81
260364,58,35,49,47,63,75,64,65
260876,71,58,62,66,58,68,64,82
261388,55,25,37,39,63,76,64,69
222221,64,59,60,67,36,65,64,66
222477,67,56,61,67,59,67,64,69
223501,73,55,58,61,59,69,64,66
184077,63,47,53,60,60,72,64,64
257549,80,63,55,69,31,47,64,72
260365,72,58,58,68,55,46,64,70
262927,66,62,62,64,61,70,64,64
241935,70,33,41,50,64,67,64,70
245263,71,66,55,68,19,53,64,67
259855,63,66,42,59,28,71,64,77
209675,78,34,49,55,62,72,64,65
258570,60,39,53,50,65,68,64,72
118794,63,62,52,66,41,65,64,64
246816,67,61,58,70,27,47,64,73
259105,70,66,49,63,16,50,64,79
258081,70,65,49,65,25,54,64,79
244513,89,56,53,67,30,59,64,73
240673,78,63,53,66,29,62,64,73
170785,64,65,59,63,36,66,64,64
223265,34,28,35,40,64,69,64,67
207905,83,62,59,66,44,56,64,64
256544,60,30,50,64,66,62,64,81
246560,54,62,43,60,26,83,64,67
242954,70,53,58,59,58,71,64,66
242720,63,28,43,55,63,70,64,69
213280,87,62,54,66,54,69,64,64
207904,84,62,59,64,27,48,64,64
221961,77,38,57,63,56,51,64,65
252169,80,31,55,65,58,60,64,75
204554,63,39,53,52,63,78,64,64
211978,51,35,50,56,63,71,64,67
240906,71,59,55,68,30,50,64,76
242560,66,28,40,41,65,68,64,67
52326,64,66,64,60,29,64,64,64
229504,66,54,62,65,64,69,64,67
230140,58,28,34,51,63,73,64,70
200196,80,62,57,69,36,59,64,64
216836,66,57,68,63,55,61,64,64
241924,50,59,59,62,63,70,64,69
180740,39,40,53,45,61,84,64,64
208645,65,36,57,56,62,76,64,66
215301,57,28,43,43,64,70,64,68
162053,49,26,53,54,63,79,64,64
238085,68,52,62,67,51,62,64,71
258565,67,62,58,68,30,52,64,67
215302,55,54,66,65,62,65,64,67
220422,83,59,55,65,44,55,64,64
228870,51,33,50,52,64,74,64,70
256518,68,33,50,53,65,65,64,71
196871,61,56,63,68,26,45,64,64
263943,71,56,60,64,59,63,64,82
257283,61,58,63,67,60,59,64,72
191235,64,42,59,62,63,69,64,64
189955,64,63,62,64,30,64,64,64
264195,59,71,48,61,25,55,64,73
222466,60,38,53,59,63,71,64,71
234242,77,55,59,62,58,66,64,72
237570,47,29,35,37,63,78,64,72
242690,53,41,55,57,64,71,64,71
257794,64,64,67,71,46,48,64,67
262403,66,58,65,64,45,58,64,68
224515,88,51,57,62,56,64,64,68
254723,70,62,55,64,25,54,64,72
229123,82,59,61,66,55,62,64,68
230403,38,32,44,31,67,74,64,64
232963,92,57,52,67,30,71,64,64
242179,64,62,60,66,42,62,64,75
244995,60,25,41,43,65,67,64,64
252675,56,32,46,45,61,78,64,67
235527,93,55,55,66,35,61,64,67
241415,73,65,53,65,26,56,64,74
182023,60,61,59,64,37,67,64,64
252925,56,48,57,59,61,68,64,74
257534,77,58,60,68,45,54,64,84
253694,74,68,54,69,24,56,64,68
248574,69,60,62,69,41,44,64,76
233214,76,60,50,63,25,78,64,66
258557,64,59,62,64,62,68,64,73
257021,47,33,46,49,62,76,64,71
235005,82,47,62,62,58,68,64,65
259582,66,46,60,62,60,56,64,78
227837,64,32,52,52,62,70,64,70
208637,78,55,59,65,61,65,64,64
259068,65,47,55,60,61,76,64,74
257020,79,59,56,65,29,57,64,70
245756,71,31,59,62,59,65,64,73
177404,47,46,60,60,63,67,64,64
259070,74,56,63,67,58,65,64,77
225279,69,56,62,65,58,70,64,67
184071,30,57,67,62,64,58,64,64
193771,73,59,62,66,56,64,64,64
263944,65,39,57,59,61,63,64,67
232456,58,23,50,51,64,75,64,64
232712,61,57,60,62,60,72,64,70
237576,65,64,62,61,26,65,64,69
244488,74,59,58,70,43,64,64,75
199916,42,32,49,53,64,77,64,64
251912,55,47,58,63,61,68,64,74
238079,89,60,43,71,22,52,64,70
252936,62,57,64,67,41,51,64,76
198153,69,56,62,65,59,71,64,64
263945,69,59,63,67,52,55,64,81
251690,68,60,59,64,56,60,64,73
255274,61,24,41,33,65,71,64,67
259583,73,50,56,66,60,64,64,81
260865,59,62,66,63,42,61,64,65
235521,52,60,63,68,63,61,64,71
208129,45,64,41,56,27,70,64,65
253303,51,34,57,50,66,53,64,64
118646,59,66,61,66,36,68,64,64
259190,62,53,62,62,60,71,64,78
194678,42,23,44,44,63,80,64,64
216183,83,60,56,70,56,59,64,64
223095,69,61,56,74,31,45,64,65
237943,60,40,46,49,63,75,64,66
257399,69,62,48,66,22,66,64,84
225910,59,30,40,39,64,71,64,71
260215,71,47,52,61,62,70,64,69
204920,68,52,57,60,61,75,64,64
211833,74,59,60,66,59,74,64,64
244089,67,61,50,59,25,76,64,72
245625,67,55,60,66,58,63,64,70
246393,49,63,67,68,38,57,64,64
227446,51,67,58,62,25,72,64,64
252789,65,60,62,66,25,63,64,80
258937,71,59,66,62,52,58,64,79
255254,66,39,49,51,63,73,64,65
238103,62,37,50,50,63,74,64,66
207639,63,61,63,64,64,78,64,64
203287,78,61,51,64,41,80,64,65
200471,70,62,48,63,30,81,64,64
262423,58,35,43,48,66,59,64,69
196887,70,41,53,49,62,64,64,64
253462,68,37,58,59,63,63,64,74
179573,64,61,62,66,25,64,64,64
231028,65,62,62,61,36,63,64,71
232564,63,61,61,63,28,65,64,64
251764,72,56,54,60,63,77,64,71
257396,62,60,61,67,33,46,64,75
258420,67,58,53,69,25,62,64,74
239989,71,37,50,56,63,71,64,71
253817,57,46,54,54,61,67,64,64
204666,78,64,60,68,55,48,64,64
263169,75,62,59,68,35,53,64,82
203264,50,25,47,55,64,73,64,64
257151,77,62,49,64,27,60,64,72
257919,66,57,66,71,54,51,64,78
213120,76,64,58,64,32,74,64,65
222848,82,62,51,65,33,69,64,67
156438,63,65,61,60,36,66,64,64
247062,77,40,51,55,59,74,64,72
212736,61,53,54,54,60,80,64,67
246143,71,57,64,64,38,59,64,74
232704,87,29,37,45,62,75,64,68
234496,64,64,50,62,30,67,64,64
236800,86,58,53,68,31,48,64,70
176384,64,60,58,68,36,64,64,64
254464,64,51,62,63,56,52,64,64
255232,48,27,46,45,64,67,64,68
255871,69,46,59,68,40,51,64,70
173695,34,26,53,57,64,70,64,64
216698,71,60,60,64,34,46,64,64
244859,63,32,53,59,62,70,64,72
238458,76,64,59,65,36,69,64,75
238970,76,53,60,65,59,71,64,64
251258,60,36,41,38,64,68,64,73
258426,65,28,44,53,62,73,64,66
215419,76,29,52,62,59,71,64,67
230523,56,68,53,67,27,62,64,64
223868,64,62,65,63,37,66,64,68
248702,74,50,61,68,60,55,64,64
229756,66,30,45,48,66,68,64,70
247420,71,39,52,66,60,57,64,75
259964,68,50,59,67,27,41,64,70
256893,57,66,42,59,29,69,64,73
192125,67,37,55,54,64,71,64,64
259453,79,26,50,58,58,62,64,70
241404,59,25,47,51,68,64,64,64
263164,74,64,58,64,29,56,64,67
246295,82,61,56,64,28,63,64,78
262652,77,67,50,61,19,51,64,73
238649,54,54,59,62,61,74,64,64
228153,74,59,63,65,53,58,64,71
225337,72,47,53,66,60,60,64,68
219449,67,54,62,71,60,66,64,68
197945,68,63,47,60,31,80,64,64
214840,53,42,55,56,62,75,64,66
248119,80,59,57,65,30,61,64,75
234039,66,30,48,54,64,64,64,73
241462,48,58,56,63,63,59,64,70
212022,62,65,60,64,32,65,64,64
263477,66,22,38,35,65,68,64,71
258100,52,49,47,48,63,73,64,69
255028,66,49,62,65,56,65,64,69
189492,55,57,59,64,61,68,64,64
250932,77,52,57,63,57,65,64,67
246329,76,63,56,63,25,59,64,72
251449,59,63,58,69,21,63,64,74
194617,82,60,61,68,29,56,64,64
264105,56,32,48,48,64,72,64,75
187818,66,55,61,62,58,71,64,64
232106,77,32,47,61,60,63,64,73
227498,83,60,57,65,19,57,64,65
220074,63,64,49,58,29,66,64,68
261033,62,30,41,39,65,64,64,67
192937,60,37,52,53,60,74,64,64
259752,84,62,42,57,29,67,64,72
221498,72,56,60,61,58,67,64,64
185256,71,55,57,60,58,73,64,64
221864,62,54,41,55,64,67,64,66
199080,53,61,64,62,59,70,64,64
247354,90,59,37,63,22,58,64,72
244026,72,47,53,58,61,74,64,64
233018,82,62,58,67,25,67,64,70
233012,56,37,56,50,62,73,64,69
217140,78,57,55,64,43,66,64,67
202292,76,51,61,65,60,68,64,64
255532,79,49,57,73,31,34,64,80
241710,69,44,53,58,62,76,64,72
173614,40,23,43,45,64,77,64,64
237102,77,58,60,64,54,74,64,68
234286,77,58,55,68,34,50,64,69
246061,63,35,54,62,61,57,64,73
263725,58,35,48,46,65,62,64,65
238636,66,56,58,61,60,75,64,69
184878,73,64,52,65,33,73,64,64
251435,69,24,53,62,59,65,64,70
231979,63,57,63,67,43,49,64,64
152107,35,48,56,54,65,64,64,64
206635,67,62,63,64,57,72,64,64
206379,65,60,59,62,33,67,64,64
228305,68,64,64,67,55,61,64,67
243246,66,65,45,60,24,71,64,74
242223,79,62,57,61,27,68,64,75
257075,76,56,58,72,27,48,64,83
238642,68,61,59,65,58,70,64,65
251443,87,62,56,66,21,55,64,65
183347,63,61,62,66,46,65,64,64
234803,66,64,63,67,38,65,64,72
258866,71,56,62,67,57,63,64,82
254770,68,64,59,63,54,59,64,64
239410,64,60,57,68,40,62,64,70
231474,62,63,57,64,27,63,64,70
257839,83,57,59,66,36,55,64,67
259633,73,57,61,71,34,42,64,81
245809,69,66,43,57,24,68,64,73
262449,71,61,64,63,54,68,64,70
261680,74,56,63,67,57,59,64,84
222256,70,60,66,69,52,61,64,67
198704,57,46,68,68,63,51,64,64
188586,32,59,61,59,60,69,64,64
190122,52,55,63,63,61,68,64,64
215211,58,34,59,58,63,75,64,67
263607,67,48,52,59,61,60,64,71
226040,63,33,53,50,60,54,64,64
258039,65,52,58,59,60,79,64,67
262955,57,33,45,43,62,75,64,66
256503,74,61,54,67,24,48,64,76
248311,65,38,53,52,62,78,64,64
230839,73,34,54,55,63,75,64,70
262839,68,62,65,67,37,63,64,73
242424,60,58,62,72,37,38,64,74
232374,59,59,64,66,60,63,64,64
223670,75,62,53,63,36,70,64,65
256949,71,53,62,66,51,56,64,78
191157,69,37,57,60,62,71,64,65
238005,53,48,60,62,60,74,64,64
233397,90,57,50,67,28,64,64,71
233976,59,47,66,74,49,72,64,64
177912,52,54,66,65,56,72,64,64
190644,42,63,46,57,28,63,64,64
204282,76,59,49,62,41,79,64,65
255995,70,34,53,45,61,59,64,74
