ID,Age,Height,Weight,Nationality,Positions,Club
208764,30,187,85,Serbia,GK,Lechia Gda艅sk
219259,25,175,78,England,CM,Huddersfield Town
205948,29,180,75,Benin,"LM,CAM",Oud-Heverlee Leuven
202620,28,180,66,Ghana,"CM,CDM,CAM",FC Cartagena
261499,23,197,82,Slovenia,GK,Gil Vicente FC
193147,35,178,79,France,"CM,RM",Stade Malherbe Caen
252027,18,183,78,Belgium,"CM,CDM",VfL Wolfsburg
244603,19,187,76,Switzerland,"CB,RB",FC Z眉rich
234107,23,180,72,Argentina,"CM,CDM",Rosario Central
240751,22,184,85,France,GK,FC Girondins de Bordeaux
261999,26,183,75,Hungary,"ST,RW",Free agent
214896,26,178,71,England,ST,Wrexham AFC
237254,20,181,81,Togo,ST,KSV Cercle Brugge
198856,29,185,88,Germany,CB,FC St. Pauli
260807,29,184,79,Georgia,"CM,CDM",Lech Pozna艅
189383,31,182,77,Denmark,"CM,CDM",S酶nderjyskE
223687,31,181,78,Netherlands,CB,SC Cambuur
213959,25,178,74,Sweden,CM,Mj盲llby AIF
207559,26,175,74,Sweden,"CM,CDM",Randers FC
239558,21,178,74,Netherlands,"CDM,CM",Willem II
233158,30,175,70,Japan,CB,Oita Trinita
233928,24,179,69,Brazil,CDM,Shimizu S-Pulse
253637,24,177,72,Bolivia,GK,Club Atl茅tico Palmaflor
241093,23,185,74,Cameroon,"CDM,CM",KV Mechelen
238277,25,178,76,Hungary,"CAM,CM",Philadelphia Union
237509,22,188,85,France,"ST,RM",DSC Arminia Bielefeld
224965,28,185,77,Wales,ST,Hibernian
212165,28,181,77,Sweden,"RB,RWB,RW",FC St. Pauli
234948,23,172,64,C么te d'Ivoire,"CM,CDM",Royale Union Saint-Gilloise
221896,24,172,70,Kosovo,"LM,LW",TSV Egger Glas Hartberg
225993,25,194,80,New Zealand,GK,Wellington Phoenix
222916,24,173,65,England,"LM,RW",Heart of Midlothian
193226,29,183,78,France,"ST,RW",Stade Malherbe Caen
234892,25,180,75,Brazil,"CAM,CM",Atlanta United
236940,24,185,75,Spain,ST,Getafe CF
260811,33,190,85,Peru,ST,Universidad T茅cnica de Cajamarca
256971,22,186,77,Brazil,"RW,ST",FC Midtjylland
190667,30,177,74,Germany,"LM,CAM",Lechia Gda艅sk
187339,30,173,66,Iraq,"LM,CM",脰rebro SK
227787,27,180,73,Korea Republic,"CM,CAM",GwangJu FC
253130,19,178,75,Spain,"CAM,LW,RW",Real Sociedad
248009,31,173,67,Argentina,"CDM,CM",CFR Cluj
246730,28,179,77,Uruguay,RB,Club Nacional de Football
239050,28,183,78,Turkey,CB,Yeni Malatyaspor
225738,23,176,78,Spain,"CAM,RM,ST",SD Ponferradina
217802,27,183,69,Portugal,"LM,RM,CF",Rak贸w Cz臋stochowa
212170,26,184,73,Denmark,"RB,RWB",Toulouse Football Club
206538,27,181,73,England,"CDM,CM",Blackpool
251337,28,177,74,Spain,"CB,RB",Uni贸n Deportiva Las Palmas
232388,27,182,75,Brazil,LB,Clube Sport Mar铆timo
264388,17,169,67,Spain,"CAM,LM,ST",Uni贸n Deportiva Las Palmas
233840,23,185,67,C么te d'Ivoire,"CDM,CM",FC Arouca
182897,32,185,80,Belgium,GK,KSV Cercle Brugge
242802,23,189,79,Spain,GK,SD Huesca
241266,19,185,72,France,ST,FC Nantes
240498,24,175,74,Mali,"CM,CDM",GZT Giresunspor
169586,33,172,80,England,ST,Huddersfield Town
231538,25,180,75,Argentina,"RWB,RB,CB",Uni贸n de Santa Fe
263282,24,185,75,Senegal,"CDM,CAM,CM",FC Viktoria Plze艌
191089,28,191,90,England,ST,Preston North End
236657,22,184,84,Switzerland,"CM,CDM,CAM",FC Luzern
253810,27,177,76,Peru,"CDM,CM",Club Universitario de Deportes
222577,26,170,64,Colombia,"LM,CAM",Guangzhou City
210801,30,174,70,Ghana,CF,Hammarby IF
135537,37,188,85,Romania,CB,FC Voluntari
254320,20,175,66,Spain,"ST,CAM",Levante Uni贸n Deportiva
253296,21,182,72,Uruguay,"CB,RB",Club Nacional de Football
238704,23,178,70,Brazil,"CAM,LM",Panathinaikos FC
236144,21,181,75,Brazil,"CM,CDM",Juventude
253554,31,175,60,Spain,"RW,RM",Club Deportivo Guabir谩
211315,28,187,75,Spain,CB,Jagiellonia Bia艂ystok
234179,30,175,75,Peru,CDM,Club Universitario de Deportes
252865,19,175,70,Spain,"ST,RW",RC Celta de Vigo
220355,28,188,84,Spain,ST,Burgos CF
214211,28,176,72,Colombia,"LM,RM,ST",Deportivo Pasto
260290,21,189,82,Germany,ST,FC Schalke 04
251330,20,190,91,Germany,GK,PSV
235714,21,159,58,Mexico,"CAM,LM",Club Tijuana
214722,32,178,75,Chile,"RM,LM,RW",Club de Deportes Cobresal
206530,26,184,77,Norway,CB,FK Bod酶/Glimt
182209,31,193,80,England,CB,Peterborough United
211827,27,192,86,Germany,GK,FC Erzgebirge Aue
231105,25,193,85,France,GK,Pau FC
228033,31,172,66,China PR,"CM,CDM",Beijing Guoan FC
182464,33,181,80,China PR,RB,Shanghai Shenhua FC
223680,25,179,77,Germany,CDM,SC Paderborn 07
242547,25,185,76,Austria,LB,RZ Pellets Wolfsberger AC
228211,24,170,64,Argentina,"RM,ST,CAM",Gimnasia y Esgrima La Plata
220019,25,180,70,England,RM,Portsmouth
190583,29,194,86,England,ST,Rotherham United
254071,33,187,85,Argentina,ST,Universidad T茅cnica de Cajamarca
224375,27,185,80,Hungary,CM,Ferencv谩rosi TC
225174,26,172,63,France,"CDM,CM",Chamois Niortais Football Club
224915,23,175,65,Scotland,"LM,LW,CAM",Rangers FC
228243,24,186,84,Switzerland,CB,Grasshopper Club Z眉rich
229267,25,182,80,Germany,"RB,LB",1. FC Kaiserslautern
215700,26,174,74,England,CDM,Sunderland
235157,23,189,82,Germany,ST,SG Dynamo Dresden
256149,21,170,68,Paraguay,"CDM,CM",Club Libertad
212374,27,181,80,Brazil,"CM,CDM,RB",Gazi艧ehir Gaziantep F.K.
227990,29,186,79,Spain,"CM,CDM,CAM",CD Lugo
256402,18,176,70,Argentina,"CAM,CM,LM",Racing Club
229270,25,187,85,Uruguay,"CB,CDM",K Beerschot VA
243606,20,170,67,England,"LM,LW",Hull City
248470,23,196,86,Austria,CB,FK Austria Wien
203159,34,193,93,Germany,CB,SV Sandhausen
205975,29,181,77,Poland,RB,Pogo艅 Szczecin
228759,25,183,71,France,"LB,LWB",Pau FC
232599,24,181,76,Japan,"CDM,CB",PEC Zwolle
201875,32,188,86,United States,GK,Portland Timbers
251026,29,174,70,Czech Republic,"CM,CB,CF",艢l膮sk Wroc艂aw
244375,27,180,74,Ukraine,"CDM,CM",Dynamo Kyiv
230288,29,183,75,Brazil,"ST,RM",Internacional
226702,24,176,67,France,"CM,CAM",SC Cambuur
238222,23,186,82,Sweden,RB,Malm枚 FF
212367,26,175,62,Brazil,RB,FC Vizela
238479,29,184,74,Brazil,"CB,CDM",Al Raed
246159,19,177,66,England,RWB,Swansea City
246927,24,170,70,South Africa,"LW,RW",Kaizer Chiefs
223120,26,185,82,Spain,CB,CD Tenerife
240784,20,187,75,England,GK,Stoke City
241810,22,186,78,Spain,CB,Uni贸n Deportiva Almer铆a
245392,20,172,69,Greece,"CAM,RW",Go Ahead Eagles
199569,28,183,78,Mexico,ST,Atlanta United
233105,28,184,79,Australia,"CDM,CM",Blackpool
236177,29,180,75,Brazil,"CAM,LW",Associa莽茫o Chapecoense de Futebol
239249,22,185,77,Spain,CDM,Clermont Foot 63
188305,34,188,88,Morocco,ST,MSV Duisburg
204690,32,179,79,Austria,ST,SG Dynamo Dresden
234903,22,187,83,Belgium,GK,KV Mechelen
244887,23,180,68,Belgium,"RWB,RM,CDM",KSV Cercle Brugge
208782,27,188,87,Netherlands,GK,Lech Pozna艅
213795,26,181,74,Portugal,LB,FC Vizela
238885,24,175,72,Brazil,ST,Real Oviedo
209957,27,189,88,Denmark,GK,1. FC Union Berlin
228644,28,174,68,Germany,"CDM,CM",PEC Zwolle
225060,29,180,77,Saudi Arabia,CB,Al Ahli
220708,25,177,82,Australia,"RM,LM",SG Dynamo Dresden
204324,26,175,68,Northern Ireland,"LM,RWB",Aberdeen
233763,22,194,90,Sweden,GK,Doncaster Rovers
239363,24,183,80,C么te d'Ivoire,CB,LOSC Lille
263200,29,186,83,Serbia,"CAM,RW,ST",Sepsi OSK Sf. Gheorghe
241411,21,189,82,England,"CB,RB",Reading
179971,31,188,90,Switzerland,"ST,RW,RM",F.C. Hansa Rostock
246787,21,185,80,Spain,"LM,RM",Real Valladolid CF
211204,26,178,75,Wales,LB,Bolton Wanderers
221700,29,190,88,Korea Republic,GK,Suwon Samsung Bluewings
233476,23,178,70,Paraguay,"LWB,LB",Br酶ndby IF
186116,30,183,85,England,"CM,CDM",Luton Town
240677,26,180,75,Norway,"CDM,CB",Molde FK
243749,27,177,75,Germany,"ST,RM,LM",F.C. Hansa Rostock
248471,20,170,60,Austria,CM,RZ Pellets Wolfsberger AC
246937,22,171,63,Korea Republic,"RW,LW",GwangJu FC
209816,27,187,83,Angola,CB,Sint-Truidense VV
239512,21,184,76,Netherlands,CB,RKC Waalwijk
239768,28,181,74,Poland,RB,Lech Pozna艅
230297,25,186,84,Brazil,CB,Sport Club Corinthians Paulista
233881,23,185,77,Curacao,"ST,LW",D.C. United
239513,22,193,78,England,"LWB,CB,LB",Preston North End
244889,22,182,73,Belgium,"CDM,CM",KSV Cercle Brugge
251545,20,180,73,North Macedonia,"LM,RM",FC Schalke 04
262438,24,181,76,Brazil,LB,FC Arouca
188313,31,174,70,Portugal,"RM,RB",Campionii FC Arges
223747,26,178,77,Scotland,"LB,LWB,CB",Heart of Midlothian
236547,27,170,60,Czech Republic,"LM,RM",FC Viktoria Plze艌
235814,29,180,73,Romania,RB,Lecce
234278,29,189,87,Germany,"CB,RB",SSV Jahn Regensburg
234022,25,170,66,Brazil,CAM,Juventude
207910,31,189,84,Brazil,CB,Avispa Fukuoka
222094,28,167,62,Spain,"ST,CAM,RM",Burgos CF
234381,27,187,77,Germany,CB,SV Darmstadt 98
264311,19,172,59,France,"LW,RW,ST",Club Brugge KV
259977,23,178,73,Uruguay,ST,Club Atl茅tico Hurac谩n
245898,24,180,81,Canada,"LM,ST,RW",FC Ingolstadt 04
242058,25,180,70,Japan,"CDM,CM",Urawa Red Diamonds
233098,22,181,74,Netherlands,"RB,LB",Antalyaspor
226442,27,183,72,Turkey,LB,Gazi艧ehir Gaziantep F.K.
222346,28,182,81,China PR,CB,Shandong Taishan
204682,29,180,77,Portugal,"ST,CF",Legia Warszawa
263562,25,170,67,Algeria,RM,Antalyaspor
254601,28,191,80,Uruguay,GK,Club Olimpia
208523,28,183,70,Italy,"CAM,LW,CF",Clube Sport Mar铆timo
184457,32,185,72,Netherlands,"ST,RW,CAM",FC Twente
248201,20,184,78,Bulgaria,"ST,LM,RM",AC Sparta Praha
236681,22,172,68,Austria,"RB,RWB,CAM",SC Rheindorf Altach
232329,24,190,79,Turkey,"ST,RM,CAM",Yeni Malatyaspor
254344,25,172,67,Argentina,"CAM,ST,RW",Patronato
252552,18,193,80,Greece,GK,Olympiacos CFP
228232,37,184,81,Ecuador,GK,Club River Plate Asunci贸n
202123,27,191,100,England,ST,Birmingham City
234379,25,185,77,Brazil,GK,Estoril Praia
255111,21,177,68,Mexico,"CM,CDM",Club Atlas
259700,32,175,70,Paraguay,ST,Guaire帽a FC
256118,21,186,85,Germany,CDM,Sport-Club Freiburg
229494,30,190,83,Portugal,CB,陌stanbul Ba艧ak艧ehir FK
222838,28,176,73,Germany,"RB,RWB,RM",SV Sandhausen
145014,34,185,74,Spain,"CDM,CM",Adelaide United
258165,20,182,72,Netherlands,"RW,ST",SC Heerenveen
256885,21,175,73,Spain,"LM,RM,CAM",Real Sporting de Gij贸n
240501,23,174,70,Greece,LB,Piast Gliwice
52340,37,188,83,Switzerland,CB,FC Lugano
234891,24,182,73,Germany,"CM,CDM",SpVgg Greuther F眉rth
210548,26,178,72,Italy,"CM,CDM",US Salernitana 1919
254579,20,176,69,France,"RM,CAM",OGC Nice
244851,23,182,74,Argentina,"CB,LB",Gimnasia y Esgrima La Plata
213644,29,178,73,Germany,CDM,1. FC Heidenheim 1846
200076,28,188,88,Belgium,GK,Standard de Li猫ge
254859,19,172,70,England,LM,Nottingham Forest
251019,29,199,99,Czech Republic,CB,Rak贸w Cz臋stochowa
211848,29,181,78,Germany,"ST,RM,LM",FC Erzgebirge Aue
176007,31,177,81,Congo DR,"RW,LW,CAM",FC Boto艧ani
231821,27,185,73,Saudi Arabia,CB,Al Ittihad
241281,23,172,56,France,LB,Oud-Heverlee Leuven
231299,35,180,83,Bolivia,CB,Club The Strongest
225667,24,168,69,England,"CAM,LM,RM",Ipswich Town
219779,27,176,72,Ghana,"RM,LM,ST",Pau FC
217730,30,183,78,Austria,"RB,CB,RWB",FC Flyeralarm Admira
201346,30,184,75,Northern Ireland,ST,Heart of Midlothian
254849,19,192,80,Senegal,ST,Stade Brestois 29
188289,31,182,76,France,ST,Crotone
232577,28,171,65,Japan,"LB,LM",Urawa Red Diamonds
251011,25,180,73,Spain,"CM,LM,CAM",Uni贸n Deportiva Las Palmas
229249,25,172,64,Republic of Ireland,"LM,LWB",Atlanta United
163201,36,191,89,Northern Ireland,GK,Norwich City
222081,26,183,73,Norway,"RM,RW",FK Haugesund
237452,27,171,67,Japan,"CM,CDM,CF",Gamba Osaka
182412,33,190,76,China PR,CB,Shandong Taishan
202893,29,180,74,Finland,ST,HJK Helsinki
213901,27,186,77,Saudi Arabia,CB,Al Nassr
246659,29,183,77,Brazil,CB,Shimizu S-Pulse
193411,32,181,78,Switzerland,GK,FC Sion
236167,21,172,70,Brazil,"CAM,CF",Atl茅tico Clube Goianiense
245637,19,182,83,France,ST,TSG Hoffenheim
220807,24,185,78,England,GK,Bristol City
219527,28,175,73,Colombia,"LB,CB",New England Revolution
255110,23,193,84,United States,CB,New England Revolution
246406,26,183,75,Ecuador,CB,Seattle Sounders FC
237702,23,185,72,United States,"RWB,RB",Preston North End
235398,25,185,77,Brazil,"LM,RM",Pogo艅 Szczecin
190597,28,182,78,Austria,"CDM,CM",SV Ried
178565,34,168,65,Argentina,LB,Patronato
215940,30,188,85,Denmark,"RB,LB,CB",Aarhus GF
229765,28,179,75,Spain,"CAM,ST,RM",SD Amorebieta
228997,25,196,75,England,CB,Brentford
228741,29,168,65,Bolivia,"RW,RB",Club Deportivo Jorge Wilstermann
220805,27,170,70,Colombia,"LM,LW",Atl茅tico Nacional
264325,20,187,75,Uruguay,ST,Inter
260740,20,192,84,Ecuador,CB,Boavista FC
252036,22,184,78,Argentina,CB,Defensa y Justicia
212000,26,181,79,Germany,"ST,RM,LM",SV Darmstadt 98
251155,24,180,74,Algeria,"RWB,RB,LB",K Beerschot VA
248863,25,174,75,Bolivia,"CM,LM,CDM",Club Bol铆var
238389,21,188,80,England,CB,Stoke City
225270,25,182,82,Chile,ST,Santos Laguna
218614,26,183,71,Mozambique,"RW,LW",Clube Sport Mar铆timo
208630,28,181,72,Poland,"CM,CDM",Wis艂a P艂ock
208374,31,186,85,United States,ST,VfL Osnabr眉ck
252917,22,180,74,Turkey,"CDM,CM",G枚ztepe SK
205045,29,190,88,Germany,CB,FC Ingolstadt 04
208949,31,168,63,Saudi Arabia,"LM,RM,CAM",Al Shabab
225077,24,178,74,Norway,CM,FK Bod酶/Glimt
200502,31,186,72,Spain,GK,FC Cartagena
251831,24,168,64,Uruguay,"LM,LW,CAM",Club Atl茅tico Talleres
226102,29,188,85,England,CB,Sheffield Wednesday
227638,24,185,86,Nigeria,"ST,LW,RW",1. FC Union Berlin
244022,25,190,89,France,ST,Chamois Niortais Football Club
255286,27,185,79,Czech Republic,CB,Kasimpa艧a SK
212791,30,175,64,Korea Republic,"ST,CAM",Jeonbuk Hyundai Motors
225847,25,180,69,Scotland,"CM,CDM",Yeni Malatyaspor
229175,25,176,74,Germany,LB,Eintracht Braunschweig
232759,22,180,75,England,"LWB,LB,LM",Stoke City
259318,25,188,78,Uruguay,CB,Gimnasia y Esgrima La Plata
198903,30,184,79,Italy,CB,US Salernitana 1919
220663,24,193,80,Denmark,"RB,RM",Randers FC
226295,22,173,65,France,"RM,CAM",Chamois Niortais Football Club
259322,25,182,73,Uruguay,CDM,Club Atl茅tico Rentistas
235514,27,186,86,Saudi Arabia,CB,Ettifaq FC
235258,31,183,88,Uruguay,CB,Club Atl茅tico Pe帽arol
230687,25,193,84,Bosnia and Herzegovina,ST,FC Lausanne-Sport
220922,28,195,85,Iceland,ST,Holstein Kiel
201978,27,190,89,Poland,ST,Pogo艅 Szczecin
259065,20,185,85,Spain,GK,FC Barcelona
242937,24,170,68,South Africa,"CM,LM,LB",Orlando Pirates
193272,28,196,94,Austria,GK,SV Ried
254200,32,174,75,Ecuador,"LB,LM",CS Emelec
247288,22,190,76,Guinea,"CDM,CM",Moreirense FC
230136,24,175,65,Northern Ireland,"CM,CDM",Stoke City
224504,26,171,65,Chile,"CAM,CM",CD Huachipato
202744,28,173,61,Congo DR,RW,FC Twente
200696,28,191,92,Netherlands,GK,AZ Alkmaar
238071,21,180,72,England,RB,Blackpool
229879,28,188,79,United States,"CB,LB,RB",Nashville SC
242999,22,177,66,Spain,"RW,CM",FC Barcelona
244023,23,190,75,Dominican Republic,"CAM,CM,ST",SG Dynamo Dresden
230200,21,180,75,Brazil,"RB,CB",Cear谩 Sporting Club
260158,19,175,65,France,"CDM,CM",FC Girondins de Bordeaux
215615,30,186,82,Spain,"CDM,CAM,CM",Uni贸n Deportiva Las Palmas
223551,32,188,80,England,ST,Sheffield Wednesday
243520,21,178,65,Northern Ireland,CM,Preston North End
244288,20,190,83,Republic of Ireland,ST,Norwich City
247360,19,180,75,Switzerland,CB,FC St. Gallen 1879
193344,31,190,85,Switzerland,"LM,LW,ST",FC Luzern
209729,26,172,73,Scotland,"LM,LW",Heart of Midlothian
217153,32,180,75,China PR,"CM,CDM",Shanghai Shenhua FC
220737,33,185,80,Lithuania,ST,Jamshedpur FC
242753,20,175,65,France,CM,AJ Auxerre
248385,20,183,78,Italy,ST,Atalanta
197954,30,182,71,Norway,"LM,CM",Lillestr酶m SK
199490,30,170,69,Spain,"ST,CAM",CD Lugo
213570,29,183,89,Scotland,"RB,RWB",Motherwell
226114,26,203,84,Serbia,"ST,RM",Seongnam FC
244034,22,181,73,Poland,"CAM,LM,RM",FC W眉rzburger Kickers
252738,24,190,82,Bulgaria,CB,Hajduk Split
202559,30,168,73,Venezuela,"LW,CAM,RW",Club Deportes Tolima
241726,21,181,75,Norway,"LB,LWB",Rosenborg BK
233272,25,187,79,Poland,"CDM,CM",Rak贸w Cz臋stochowa
175934,32,185,70,Belgium,GK,Sint-Truidense VV
236344,21,176,68,Republic of Ireland,"CM,CDM",West Bromwich Albion
254008,22,184,84,Spain,GK,CF Fuenlabrada
216377,32,194,95,Germany,ST,FC Ingolstadt 04
225849,26,182,77,Germany,"LM,LB",FC St. Pauli
211002,32,183,80,Korea Republic,"CB,LB",Sagan Tosu
211514,27,169,71,England,"LB,CDM,LM",Blackpool
232250,24,179,72,England,"CDM,CM,CAM",Queens Park Rangers
251194,26,171,62,South Africa,"LB,LM,LW",Orlando Pirates
264251,23,188,75,Australia,"ST,CAM",Dinamo Zagreb
202043,28,185,73,Sweden,"ST,CAM",Djurg氓rdens IF
236859,29,174,80,Colombia,"CDM,CM",Gimnasia y Esgrima La Plata
253755,19,186,70,Brazil,"LM,CF",New York City FC
193851,30,174,72,Poland,"CM,CDM",SV Meppen
221244,28,182,80,Colombia,"ST,RM",Club Independiente Santa Fe
232252,24,187,83,England,"CB,RB",Atlanta United
234300,22,183,76,Finland,"LM,LWB,ST",Club de Foot Montr茅al
250941,22,180,73,Germany,LB,Willem II
261626,23,185,75,Egypt,ST,Altay SK
202491,29,177,69,England,"CM,CDM",Ipswich Town
211195,27,186,70,Netherlands,LB,SC Heerenveen
232635,23,181,77,Japan,"ST,CF",Tokushima Vortis
190907,30,172,64,Brazil,"RM,CM",Sanfrecce Hiroshima
259771,23,190,82,Brazil,CB,Clube Sport Mar铆timo
260283,24,172,63,Japan,"CAM,CM",Urawa Red Diamonds
202428,28,180,79,United States,ST,Real Salt Lake
204476,30,192,79,Netherlands,CB,Sparta Rotterdam
212156,27,185,81,Colombia,"RW,ST,RM",Club Atl茅tico Hurac谩n
214972,27,185,71,Argentina,"CDM,CM",Club Atl茅tico Sarmiento
231356,24,186,80,Australia,"RWB,RB",St. Mirren
166844,33,193,88,Northern Ireland,ST,Free agent
233148,28,176,66,Japan,"LM,RM,CM",Sagan Tosu
183228,33,191,85,Poland,CB,Jagiellonia Bia艂ystok
201149,29,191,88,Spain,CB,CD Lugo
229053,30,180,75,Turkey,"CDM,CM",Altay SK
238269,24,177,64,France,LB,New York Red Bulls
240829,23,180,75,Togo,"ST,LM,RM",FC St. Pauli
176061,36,173,75,United States,LB,Chicago Fire Football Club
244669,22,185,78,Denmark,"CM,CDM",Lecce
234683,22,185,80,Switzerland,ST,FC Augsburg
228283,25,171,65,Turkey,"RB,RM",Yukatel Kayserispor
189885,33,177,69,England,"RM,LM",Macarthur FC
201403,30,182,79,Spain,"ST,LM",Kerala Blasters FC
205752,28,175,76,Wales,"LM,RM",Wigan Athletic
220600,27,175,65,Sweden,LB,Houston Dynamo
232376,31,179,77,Japan,"CDM,CM",FC Tokyo
188856,30,172,64,Austria,LB,TSV Egger Glas Hartberg
124344,40,186,90,Turkey,CB,Altay SK
256952,24,191,79,Scotland,"RWB,CB",St. Johnstone FC
210361,29,190,78,Belgium,"CB,LB",KAA Gent
224185,25,189,79,Netherlands,"CM,RW",Viborg FF
231353,23,191,86,Germany,"ST,RM",Fortuna D眉sseldorf
232377,26,167,61,Japan,"RM,LM",Urawa Red Diamonds
243129,24,188,83,Argentina,CB,Platense
220090,30,190,84,Brazil,CB,Radomiak Radom
243642,23,180,74,France,"CM,LM",FC Metz
246202,24,180,74,Peru,RB,Club Sporting Cristal
185018,32,177,73,France,"CM,RM",Le Havre AC
250810,25,193,84,England,CB,Blackpool
262587,19,183,77,Croatia,ST,Hajduk Split
183741,32,170,63,Australia,LB,Sydney FC
140222,41,180,76,Paraguay,CB,12 de Octubre FC
211707,30,175,79,Scotland,"RB,CB",Hibernian
214067,35,178,78,Paraguay,ST,Guaire帽a FC
235315,24,175,65,Romania,"LW,RW,LM",FCSB (Steaua)
252723,26,173,65,Spain,"RM,LM",Burgos CF
258356,24,194,90,Brazil,CB,Portimonense SC
257279,19,174,69,Spain,"LM,RM,CM",Girona FC
237823,22,171,65,Japan,LM,FC Barcelona
230399,33,174,72,Brazil,"LM,LB",Sport Club Corinthians Paulista
162047,36,180,80,Spain,CM,Real Zaragoza
239614,21,182,81,Spain,RB,CA Osasuna
223230,33,185,79,Romania,CB,Sepsi OSK Sf. Gheorghe
212990,25,180,75,Northern Ireland,"CM,CAM",Fleetwood Town
248061,26,166,60,Romania,"RW,RM,LW",Sepsi OSK Sf. Gheorghe
210941,27,186,75,Korea Republic,GK,Jeju United FC
262397,23,183,70,Netherlands,"CDM,CM",Go Ahead Eagles
235004,30,190,82,Argentina,CB,Arsenal de Sarand铆
259835,28,180,77,Brazil,"RB,CB",Club Atl茅tico Palmaflor
189691,31,183,75,England,"ST,CAM,RM",Wellington Phoenix
242427,23,190,81,Mexico,CB,F煤tbol Club Ju谩rez
231219,25,178,74,Argentina,"CDM,CM",Defensa y Justicia
202803,27,188,79,Switzerland,"CB,RB",Fortuna Sittard
223934,28,179,71,Turkey,RB,陌ttifak Holding Konyaspor
241970,29,193,90,Australia,"CB,RB",Incheon United FC
219950,25,187,84,Gambia,"CB,RB",脰stersunds FK
199215,32,185,76,Austria,"CAM,CM,RM",Pogo艅 Szczecin
219951,25,183,73,Sweden,CM,Sarpsborg 08 FF
239919,23,173,65,C么te d'Ivoire,RB,FC Vizela
247599,21,187,82,France,"CM,CAM,CDM",Montpellier H茅rault SC
209456,28,184,80,Poland,"ST,RM",Lechia Gda艅sk
228912,29,185,77,France,GK,脰rebro SK
230192,21,183,76,Brazil,RB,Club Athletico Paranaense
231472,25,179,72,Ghana,CB,Valenciennes FC
235312,27,183,83,Spain,GK,Burgos CF
224305,26,174,70,Spain,"RB,RM,LM",M谩laga CF
225073,33,183,80,Uruguay,ST,Atl茅tico Nacional
241969,24,179,77,Croatia,ST,SV Waldhof Mannheim 07
251441,25,181,72,France,"CDM,CM",FC Ingolstadt 04
189233,32,188,78,Sweden,GK,Djurg氓rdens IF
205874,32,190,81,Turkey,GK,Adana Demirspor
235570,23,180,75,Congo,"CM,CAM",Boavista FC
254786,22,186,77,Spain,"CM,CDM",SD Eibar
190530,30,184,78,Madagascar,CB,FC Lorient
258626,24,185,73,Luxembourg,"CAM,RM,RW",Huddersfield Town
220624,26,187,84,Argentina,GK,Club Atl茅tico Lan煤s
179663,32,180,81,England,"LB,LWB,CB",Doncaster Rovers
235471,27,180,75,Poland,"CAM,CM",G贸rnik Zabrze
230351,29,181,80,Brazil,CM,Sport Club Corinthians Paulista
214991,27,180,74,France,"CM,CDM",Dijon FCO
258766,21,177,72,Spain,LB,Real Sporting de Gij贸n
255438,19,170,60,Japan,"RM,CAM,ST",Kashima Antlers
240846,24,183,83,Nigeria,ST,CD Tenerife
220878,26,188,81,Germany,"CB,RB,RM",FC Erzgebirge Aue
215758,25,186,80,England,"RB,RM,CB",Wycombe Wanderers
261069,22,187,77,Brazil,"CB,CDM",Tokushima Vortis
188621,33,176,77,Netherlands,LB,Sparta Rotterdam
244941,25,179,72,Austria,"CAM,CM,LM",FK Austria Wien
259532,20,192,77,Spain,GK,RCD Espanyol de Barcelona
183244,32,194,89,Australia,GK,Sydney FC
225996,28,175,72,Slovenia,"LWB,LB",G贸rnik Zabrze
212428,28,182,70,Mali,ST,FC Sochaux-Montb茅liard
237635,25,176,72,Germany,LM,1. FC Heidenheim 1846
251599,23,175,70,Spain,"CAM,CM",Burgos CF
233424,23,172,70,Ecuador,"LM,CAM,ST",CS Emelec
232004,28,185,77,Colombia,CB,Club Atl茅tico Hurac谩n
