ID,FullName,ValueEUR,WageEUR,ClubPosition,ClubNumber,NationalTeam,PreferredFoot,IntReputation,AttackingWorkRate,DefensiveWorkRate
246438,Noriaki Fujimoto,850000,4000,ST,24,Not in team,Right,1,Medium,Low
244134,Burak Kapacak,2500000,11000,RES,77,Not in team,Right,1,High,Medium
235942,Francesco Cassata,1600000,5000,RES,8,Not in team,Right,1,Medium,Medium
228774,Vincent Marchetti,1600000,2000,SUB,8,Not in team,Left,1,Medium,Medium
253349,Alejandro Cabeza,1600000,500,ST,9,Not in team,Right,1,Medium,Medium
184229,Joachim Thomassen,525000,2000,LWB,16,Not in team,Left,1,Medium,Medium
222991,Manabu Saito,850000,3000,SUB,19,Not in team,Right,1,High,Medium
200357,Vujadin Savić,700000,500,SUB,90,Not in team,Right,1,Medium,Medium
235684,Yonatthan Rak,1100000,7000,CB,15,Not in team,Right,1,High,High
222399,Connor Ogilvie,1200000,4000,SUB,16,Not in team,Left,1,High,Medium
184255,Kolbeinn Sigþórsson,850000,2000,SUB,11,Not in team,Right,1,Medium,Low
251916,Pape Ndiaga Yade,2300000,6000,SUB,26,Not in team,Left,1,Medium,Medium
193057,Charlison Benschop,850000,4000,SUB,35,Not in team,Right,1,High,High
192012,Diego Reyes,975000,14000,CB,13,Not in team,Right,1,Medium,Medium
257804,Fatih Kuruçuk,2100000,4000,CB,22,Not in team,Right,1,Low,Medium
212493,Sullay Kaikai,1200000,4000,SUB,16,Not in team,Right,1,High,Medium
230413,Mauriçio César Clerez Farias,850000,8000,CB,7,Not in team,Right,1,Medium,Medium
239629,Alan Medina,2000000,13000,SUB,7,Not in team,Right,1,High,High
240653,Alasana Manneh,1400000,3000,CM,8,Not in team,Left,1,Medium,Medium
251149,Aníbal Leguizamón,850000,500,CB,2,Not in team,Right,1,Medium,Medium
251405,Kevin Ehlers,2100000,4000,SUB,39,Not in team,Right,1,Medium,Medium
262414,André Filipe Russo Franco,2300000,3000,RW,10,Not in team,Left,1,Medium,Medium
224014,Mateusz Szwoch,1000000,3000,CM,14,Not in team,Right,1,Medium,High
252706,Elías López,2100000,3000,RB,28,Not in team,Right,1,Medium,Medium
244514,Pablo Lima,850000,700,CM,6,Not in team,Right,1,Medium,Medium
244258,Danijel Zagorac,170000,500,SUB,1,Not in team,Right,1,Medium,Medium
239394,Florian Flecker,1300000,9000,RM,29,Not in team,Right,1,Medium,Medium
228130,Seung Hoon Oh,325000,2000,SUB,21,Not in team,Right,1,Medium,Medium
23823,Andreas Johansson,180000,1000,CB,4,Not in team,Right,1,Medium,Medium
243478,Enzo Loiodice,2400000,3000,SUB,12,Not in team,Left,1,Medium,Medium
256271,Alexandru Crețu,875000,5000,SUB,14,Not in team,Right,1,Medium,Medium
260265,Álvaro Quiroga,1200000,500,CM,6,Not in team,Right,1,Medium,High
234668,Frederic Ananou,1500000,5000,SUB,3,Not in team,Right,1,High,Medium
184747,Chris Martin,825000,13000,ST,9,Not in team,Right,1,Medium,Low
233643,Samba Camara,1000000,6000,SUB,14,Not in team,Left,1,Medium,Medium
229803,Emanuel Taffertshofer,1200000,3000,CM,5,Not in team,Right,1,Low,Medium
244394,Enrique Clemente Maza,2100000,3000,RES,5,Not in team,Left,1,Low,Medium
235946,Sebastián Lomónaco,2300000,3000,SUB,27,Not in team,Right,1,Medium,Medium
254889,Naoki Nomura,1000000,2000,RES,10,Not in team,Right,1,High,Medium
182440,Robbie Kruse,800000,4000,ST,10,Not in team,Right,1,Medium,Medium
178089,David Williams,625000,1000,SUB,9,Not in team,Right,1,High,Low
241833,Kevin Gutiérrez,1400000,5000,CM,31,Not in team,Right,1,Medium,Medium
234665,Dinis Costa Lima Almeida,1100000,7000,CB,61,Not in team,Right,1,Medium,Medium
232873,Koki Machida,1400000,3000,CB,28,Not in team,Left,1,Low,High
214697,Nicolás Berardo,875000,2000,SUB,6,Not in team,Left,1,Medium,Medium
210601,Thomas Ebner,875000,4000,CDM,25,Not in team,Right,1,Medium,High
257196,Mehmet Kurt,1200000,3000,SUB,11,Not in team,Right,1,Medium,Medium
213933,Linus Wahlqvist,1500000,2000,CB,6,Not in team,Right,1,Medium,Medium
234925,Kik Pierie,2100000,4000,SUB,15,Not in team,Left,1,Medium,Medium
235949,Gabriel Tadeu Strefezza Rebecato,1500000,2000,RW,27,Not in team,Right,1,High,Low
175789,Birkir Bjarnason,625000,6000,CAM,67,Iceland,Right,1,High,High
251309,Bryan Soumaré,1600000,2000,SUB,28,Not in team,Left,1,Medium,Medium
214446,Felipe Campos,1100000,4000,RB,4,Not in team,Right,1,Medium,Medium
232622,Shun Nagasawa,825000,2000,ST,20,Not in team,Right,1,High,Medium
234158,Alimami Gory,1600000,5000,SUB,11,Not in team,Right,1,Medium,Medium
237742,Kazuki Fukai,1300000,3000,SUB,8,Not in team,Right,1,Medium,High
243886,Tobias Mølgaard,1400000,3000,RB,44,Not in team,Right,1,High,High
244654,Keisuke Osako,1800000,2000,SUB,38,Not in team,Right,1,Medium,Medium
242863,Ali Al Hassan,1900000,10000,CDM,19,Not in team,Right,1,Medium,Medium
244143,Valentin Costache,2300000,6000,SUB,18,Not in team,Right,1,High,Low
255151,Simon Ngapandouetnbu,1800000,1000,RES,1,Not in team,Right,1,Medium,Medium
260271,Fran Supayabe,1300000,500,RB,3,Not in team,Right,1,Medium,High
211888,Marius Willsch,875000,1000,SUB,25,Not in team,Right,1,High,High
201129,Tomáš Přikryl,1000000,4000,RM,14,Not in team,Right,1,Medium,Low
232360,Gaëtan Perrin,1300000,3000,LM,10,Not in team,Right,1,High,Medium
243632,Charles Abi,2300000,9000,ST,15,Not in team,Left,1,Medium,Medium
252193,Ramiro Ruiz,2500000,3000,SUB,18,Not in team,Right,1,Medium,Medium
203265,Tyler Blackett,975000,3000,RES,65,Not in team,Left,1,Medium,Low
199169,Kamohelo Mokotjo,975000,3000,SUB,15,Not in team,Right,1,Medium,Medium
243968,Alexandre De Bruyn,1200000,8000,SUB,12,Not in team,Right,1,High,Medium
240640,Leonardo Morales,825000,6000,CB,4,Not in team,Right,1,High,Medium
236288,Ifeanyi Mathew,1500000,2000,CM,8,Not in team,Right,1,Medium,Medium
253473,Samuele Ricci,2600000,8000,CM,28,Not in team,Right,1,Medium,Medium
245537,Emil Ceïde,2400000,2000,LW,35,Not in team,Right,1,Medium,Medium
216744,Cameron Burgess,1200000,4000,CB,26,Not in team,Left,1,High,Medium
242209,Ángel Rodriguez,900000,500,CM,27,Not in team,Right,1,Medium,High
259360,Gaizka Ayesa Burgui,2100000,1000,GK,1,Not in team,Right,1,Medium,Medium
252704,Marco Sala,2200000,4000,SUB,29,Not in team,Left,1,High,Medium
251936,Petar Petkovski,1300000,4000,SUB,7,Not in team,Right,1,Medium,Medium
237600,Bassem Srarfi,1500000,5000,LM,11,Not in team,Left,1,Medium,Medium
229664,Filip Valenčič,1000000,500,CAM,27,Not in team,Left,1,Medium,Medium
204033,Nicky Devlin,975000,3000,RB,2,Not in team,Right,1,High,High
253953,Gastón González,2200000,4000,SUB,15,Not in team,Left,1,High,Medium
215810,Cristiano Lombardi,1100000,16000,RES,93,Not in team,Right,1,High,Medium
216834,Manuel Perez,850000,2000,CDM,4,Not in team,Right,1,Medium,Medium
223746,Greg Stewart,850000,900,ST,24,Not in team,Left,1,Medium,Low
228354,Iebe Swers,1500000,5000,SUB,2,Not in team,Right,1,Medium,Medium
229890,Emmanuel Hackman,1200000,4000,RB,5,Not in team,Right,1,Medium,Medium
242946,Dapo Afolayan,1600000,4000,LW,17,Not in team,Right,1,Medium,High
188674,Mustafa Pektemek,825000,6000,SUB,9,Not in team,Right,1,High,High
182694,Joe Mattock,750000,4000,SUB,3,Not in team,Left,1,Medium,Medium
257190,Dickson Abiama,2300000,8000,SUB,11,Not in team,Right,1,Medium,Medium
262311,Bart van Rooij,2100000,3000,RB,28,Not in team,Right,1,Medium,Medium
202663,Daryl Horgan,1000000,5000,LW,17,Republic of Ireland,Right,1,Medium,High
221095,Daniel Romera Andújar,1400000,3000,SUB,21,Not in team,Right,1,Medium,Medium
230055,Niko Hämäläinen,1900000,5000,LB,15,Not in team,Left,1,Medium,Medium
232871,Zhunyi Gao,1200000,7000,CB,21,China PR,Right,1,Medium,Medium
180903,Jay O'Shea,800000,2000,CM,26,Not in team,Right,1,Medium,Low
225712,Dylan Bahamboula,1100000,6000,RW,24,Not in team,Right,1,High,Low
200113,Florian Jozefzoon,975000,2000,SUB,8,Not in team,Right,1,Medium,Medium
194319,Danny Ward,1000000,4000,ST,25,Not in team,Left,1,Medium,High
242964,Anthony Gordon,2500000,16000,SUB,42,Not in team,Right,1,High,Medium
246803,DeJuan Jones,1400000,2000,LB,24,Not in team,Right,1,High,Medium
247315,Tatsuya Tanaka,1000000,5000,SUB,11,Not in team,Right,1,High,High
258893,Sava-Arangel Čestić,2100000,6000,RES,26,Not in team,Right,1,Medium,Medium
261139,Ramón Martínez,1200000,500,RES,30,Not in team,Right,1,Medium,High
204820,Gary Mackay-Steven,975000,3000,LW,11,Not in team,Left,1,High,Medium
227604,Felix Platte,1500000,6000,ST,36,Not in team,Right,1,Medium,Medium
192020,Emilio Orrantia,875000,7000,RB,8,Not in team,Right,1,High,Medium
215574,Erdal Rakip,1500000,3000,CM,7,Not in team,Right,1,High,Medium
208917,Khalid Al Ghamdi,525000,10000,SUB,12,Not in team,Right,1,High,Medium
230933,Lucas Schoofs,1300000,2000,CDM,15,Not in team,Right,1,Medium,Medium
232469,Ramon Lopes de Freitas,850000,8000,ST,7,Not in team,Left,1,High,Low
243733,Driess Saddiki,1300000,3000,CM,17,Not in team,Right,1,Medium,High
255253,Vítor Machado Ferreira,2500000,3000,RES,20,Not in team,Right,1,Medium,Medium
202518,Christopher Wernitznig,825000,6000,SUB,24,Not in team,Right,1,High,Medium
176403,Keun Ho Lee,325000,3000,SUB,22,Not in team,Right,2,High,Medium
239635,Karol Fila,1400000,6000,RB,4,Not in team,Right,1,High,Medium
232467,Hirotaka Mita,975000,4000,SUB,7,Not in team,Left,1,High,Medium
211987,Robin Yalçın,1200000,6000,RB,13,Not in team,Right,1,Medium,Medium
242194,Christian Almeida,750000,500,SUB,13,Not in team,Left,1,Medium,Medium
234258,Steve Seddon,1500000,3000,LB,42,Not in team,Left,1,High,Medium
231442,Marcus Browne,2300000,9000,SUB,12,Not in team,Right,1,Medium,Low
215314,Carlos Gutiérrez González,850000,2000,SUB,4,Not in team,Right,1,Medium,Medium
210706,Nasser Chamed,1100000,4000,SUB,69,Not in team,Right,1,Medium,Medium
200466,Vitus Eicher,675000,6000,SUB,22,Not in team,Left,1,Medium,Medium
244753,Jules Keita,1600000,9000,SUB,35,Not in team,Right,1,High,Low
240913,Caoimhin Kelleher,2200000,17000,SUB,62,Republic of Ireland,Right,1,Medium,Medium
248080,Filipe Guterres Nascimento,1300000,2000,CDM,23,Not in team,Left,1,Medium,Medium
179984,Frédéric Frans,650000,4000,CB,4,Not in team,Right,1,Medium,High
202512,Florian Hartherz,925000,8000,LB,7,Not in team,Left,1,High,High
262416,Francisco Jorge Tavares Oliveira,2500000,2000,LW,7,Not in team,Right,1,High,Medium
261647,Andrew Omobamidele,2300000,6000,SUB,44,Not in team,Right,1,Medium,High
205846,David Dias Resende Bruno,900000,3000,SUB,22,Not in team,Right,1,Medium,Medium
229910,Svante Ingelsson,2000000,4000,SUB,14,Not in team,Left,1,High,Medium
225713,Jean-Kévin Augustin,1400000,8000,RES,20,Not in team,Right,1,Medium,Low
224690,Ang Li,950000,7000,CB,2,China PR,Left,1,High,Medium
209667,Konstantinos Triantafyllopoulos,975000,3000,CB,13,Not in team,Right,1,Medium,High
214195,Jorge Arias,975000,950,SUB,17,Not in team,Left,1,Medium,Medium
204211,Paul Papp,700000,5000,RES,2,Not in team,Right,1,Medium,Medium
191154,Tobias Sana,850000,2000,LM,22,Not in team,Right,1,High,Low
246450,Kévin Cabral,2300000,2000,LM,9,Not in team,Right,1,High,Low
237490,Patrick Sontheimer,2100000,2000,SUB,6,Not in team,Right,1,Medium,High
214706,Nery Veloso,170000,1000,SUB,16,Not in team,Right,1,Medium,Medium
230166,Felipe Melvin Azevedo Lima,325000,4000,SUB,12,Not in team,Right,1,Medium,Medium
202162,Jalil Anibaba,650000,3000,CB,3,Not in team,Right,1,Medium,Medium
191153,Marcus Sandberg,775000,1000,GK,12,Not in team,Right,1,Medium,Medium
251057,Octavian Vâlceanu,1200000,2000,GK,1,Not in team,Right,1,Medium,Medium
181681,Shaun Williams,350000,5000,CDM,6,Not in team,Left,1,Medium,High
231601,Adriàn Dalmau Vaquer,1200000,6000,SUB,9,Not in team,Right,1,Medium,Low
230321,Rafael Simão de Aseiro Vieira,700000,4000,SUB,19,Not in team,Left,1,Medium,Medium
156675,Andrew Considine,325000,3000,SUB,4,Not in team,Left,1,High,High
243481,Marcus Holmgren Pedersen,2400000,2000,RB,2,Norway,Right,1,High,Medium
241689,Roberto Massimo,2200000,7000,RM,30,Not in team,Right,1,High,Medium
233241,Saeid Ezatolahi,1500000,3000,CDM,6,Not in team,Right,1,Medium,Medium
220185,Brandon Barker,1500000,16000,RES,21,Not in team,Right,1,Medium,Medium
210713,Frederik Holst,1200000,2000,CM,7,Not in team,Right,1,Medium,Medium
207641,Bryan Carrasco,975000,2000,RM,7,Not in team,Right,1,High,Medium
246808,Rikuto Hirose,1200000,3000,SUB,22,Not in team,Right,1,Medium,Medium
245528,Eduardo David Espiau Hernández,1300000,4000,ST,19,Not in team,Right,1,Medium,Low
245016,Amadou Ciss,1600000,2000,RM,23,Not in team,Right,1,High,High
170008,Ben Hamer,325000,7000,GK,18,Not in team,Right,1,Medium,Medium
229912,Joshua Emmanuel,1500000,4000,SUB,12,Not in team,Right,1,High,Medium
259607,Federico Alonso,825000,500,CB,4,Not in team,Right,1,Medium,Medium
234007,Claudio Igor Mouria Silva,1000000,9000,SUB,20,Not in team,Right,1,Medium,Low
255766,Walid Azaro,1300000,11000,ST,21,Not in team,Right,1,High,Medium
261636,Felippe Cardoso dos Santos,2100000,2000,SUB,33,Not in team,Right,1,High,Medium
243222,Bartosz Slisz,2300000,3000,CM,99,Not in team,Right,1,High,High
263941,Iván Chapela López,2300000,9000,RES,27,Not in team,Right,1,High,Medium
241445,Alpha Sissoko,1400000,8000,RES,22,Not in team,Right,1,Medium,Medium
257540,Ansgar Knauff,2400000,9000,SUB,36,Not in team,Right,1,Medium,Medium
256516,Nicholas Williams Arthuer,2400000,4000,RES,30,Not in team,Right,1,Medium,Medium
256107,Alistair Johnston,1500000,2000,RWB,12,Not in team,Right,1,High,High
247147,Luis Miranda,1500000,800,RM,28,Not in team,Right,1,Medium,Medium
233835,Patryk Szysz,2300000,3000,RM,17,Not in team,Right,1,High,Medium
232811,Jun Amano,1000000,5000,SUB,14,Not in team,Left,1,High,High
228971,Alejandro Velasco Fariñas,325000,3000,SUB,23,Not in team,Right,1,Medium,Medium
212075,Andrew Nabbout,1000000,5000,LW,15,Not in team,Right,1,Medium,Medium
258922,Marvin Olawale Akinlabi Park,2500000,30000,RES,28,Not in team,Right,1,High,Low
255082,Alexandru Albu,1000000,3000,CDM,23,Not in team,Left,1,High,High
251754,Sam Kersten,1500000,3000,SUB,15,Not in team,Right,1,Medium,Medium
251498,Javier Rojas,1300000,500,SUB,1,Not in team,Right,1,Medium,Medium
245098,Leo Osaki,850000,4000,CDM,25,Not in team,Right,1,Medium,Medium
238186,Marcin Bułka,2000000,10000,SUB,1,Not in team,Right,1,Medium,Medium
236650,Jacob Brown,2100000,9000,ST,18,Not in team,Right,1,High,High
220801,Diego Chávez,925000,500,SUB,32,Not in team,Right,1,Medium,Medium
216193,Bart Vriends,825000,4000,CB,3,Not in team,Right,1,Low,Medium
205185,Tiago Almeida Ilori,975000,5000,SUB,4,Not in team,Right,1,Medium,Low
253824,David Noboa,1300000,500,CDM,6,Not in team,Right,1,Medium,High
192363,Mads Fenger,825000,2000,CB,13,Not in team,Right,1,Medium,Medium
157804,Scott Carson,110000,15000,RES,33,Not in team,Right,2,Medium,Medium
226924,Roman Kerschbaum,1100000,5000,CAM,8,Not in team,Right,1,Medium,Medium
238446,Alberto Rodríguez Baró,2100000,6000,SUB,2,Not in team,Right,1,Low,Medium
239215,Kelechi Nwakali,2300000,4000,CM,8,Not in team,Right,1,Medium,Medium
227951,Jamie McCart,2100000,2000,CB,4,Not in team,Left,1,Medium,High
219759,Salvatore Molina,1000000,5000,LM,17,Not in team,Right,1,Medium,Medium
199535,Michael Novak,875000,6000,SUB,27,Not in team,Right,1,Medium,Medium
192110,Carlos Fierro,1100000,3000,SUB,7,Not in team,Right,1,Medium,High
248174,Nassim Boujellab,2300000,4000,SUB,8,Not in team,Right,1,Medium,Medium
179822,Happy Jele,325000,500,CB,4,Not in team,Right,1,Medium,Medium
234350,Víctor Álvarez Rozada,1600000,3000,RM,7,Not in team,Right,1,High,High
166764,Trevor Carson,325000,2000,GK,16,Northern Ireland,Right,1,Medium,Medium
213614,Samuel Gustafson,1300000,2000,CM,15,Not in team,Right,1,Low,High
173165,Nicola Ravaglia,500000,5000,SUB,30,Not in team,Right,1,Medium,Medium
227693,Nikola Gjorgjev,1600000,4000,SUB,23,Not in team,Right,1,Medium,Medium
222573,Andrés Tello,1500000,6000,SUB,8,Not in team,Right,1,High,High
199277,Michiel Jonckheere,825000,5000,SUB,27,Not in team,Right,1,High,High
192620,Holger Badstuber,650000,5000,CB,28,Not in team,Left,2,Medium,Medium
242284,Mohammed Dauda,1600000,7000,SUB,17,Not in team,Right,1,Medium,Medium
251776,Walter Clar,1100000,500,LB,37,Not in team,Left,1,Medium,High
179840,Matthew Spiranovic,475000,3000,CB,5,Not in team,Right,1,Medium,Medium
213375,Antonio Vacca,825000,7000,CM,5,Not in team,Right,1,High,Medium
202106,Marvin Knoll,850000,6000,SUB,5,Not in team,Left,1,Medium,Medium
256890,Can Bozdoğan,2500000,3000,SUB,12,Not in team,Left,1,Medium,Medium
190330,Nicola Rigoni,975000,2000,SUB,90,Not in team,Right,1,Medium,High
243834,Luka Ilić,2300000,3000,SUB,8,Not in team,Left,1,Medium,Medium
225146,Sessi D'Almeida,1400000,2000,CM,4,Not in team,Right,1,Medium,High
223354,Bogdan Vătăjelu,925000,5000,SUB,5,Not in team,Left,1,High,Medium
214650,Viljar Helland Vevatne,1200000,2000,CB,3,Not in team,Left,1,Medium,Medium
204922,Andreas Leitner,925000,3000,GK,1,Not in team,Right,1,Medium,Medium
254585,Julián Palacios,2300000,5000,SUB,34,Not in team,Right,1,High,Medium
199803,Daniel Batz,675000,2000,GK,1,Not in team,Right,1,Medium,Medium
252793,Taylor Harwood-Bellis,2300000,4000,CB,6,Not in team,Right,1,High,Medium
212601,Cephas Malele,1200000,8000,ST,9,Not in team,Right,1,High,Medium
201081,Bartosz Kopacz,950000,3000,SUB,5,Not in team,Right,1,Medium,Medium
239224,Amine Benchaib,1600000,5000,SUB,34,Not in team,Right,1,High,Medium
222840,Racine Coly,1200000,3000,SUB,14,Not in team,Left,1,Medium,Medium
198776,Jonny Williams,1100000,6000,SUB,20,Wales,Right,1,Medium,Medium
259959,Santiago Scotto,2000000,500,CM,37,Not in team,Right,1,Medium,Medium
259706,Pedro Delvalle,1100000,500,SUB,18,Not in team,Left,1,High,Low
216187,Aitor Arregi Arrieta,700000,3000,CB,4,Not in team,Right,1,Medium,Medium
260478,Sorba Thomas,2300000,4000,RWB,16,Not in team,Right,1,Medium,Medium
169596,Ryan Shawcross,475000,3000,SUB,17,Not in team,Right,2,Medium,High
237438,Erik Expósito Hernández,1300000,4000,ST,9,Not in team,Left,1,High,Medium
234622,Guessouma Fofana,975000,6000,RES,76,Not in team,Right,1,Medium,High
220030,Gaëtan Paquiez,1100000,2000,SUB,15,Not in team,Right,1,Medium,Medium
254333,Ajdin Hasić,2200000,8000,RES,19,Not in team,Left,1,High,Low
238461,Luis Perea Hernández,2100000,3000,RES,19,Not in team,Right,1,Medium,Medium
168317,Henok Goitom,350000,3000,ST,36,Not in team,Right,1,High,Low
251260,Blaž Kramer,1500000,7000,ST,18,Not in team,Right,1,High,Medium
208764,Zlatan Alomerović,775000,2000,GK,1,Not in team,Right,1,Medium,Medium
219259,Reece Brown,1400000,4000,RES,12,Not in team,Right,1,High,Medium
205948,Yannick Aguemon,1000000,6000,SUB,7,Not in team,Right,1,Medium,High
202620,Richard Boateng,1000000,3000,CAM,12,Not in team,Right,1,Medium,Medium
261499,Žiga Frelih,2000000,2000,GK,1,Not in team,Right,1,Medium,Medium
193147,Anthony Gonçalves,400000,2000,SUB,17,Not in team,Right,1,Medium,High
252027,Aster Vranckx,2600000,6000,SUB,8,Not in team,Right,1,High,High
244603,Becir Omeragic,2500000,3000,CB,4,Not in team,Right,1,Medium,High
234107,Emmanuel Ojeda,2300000,5000,CDM,25,Not in team,Right,1,Medium,Medium
240751,Gaëtan Poussin,2000000,5000,SUB,16,Not in team,Right,1,Medium,Medium
261999,János Hahn,0,0,,,Hungary,Right,1,Medium,Medium
214896,Paul Mullin,1200000,500,ST,10,Not in team,Right,1,High,Medium
237254,Kévin Denkey,2300000,4000,SUB,9,Not in team,Right,1,Medium,Medium
198856,Christopher Avevor,850000,6000,SUB,6,Not in team,Right,1,Medium,Medium
260807,Nika Kvekveskiri,1000000,4000,CDM,30,Not in team,Right,1,Medium,Medium
189383,Mads Albæk,825000,5000,CM,90,Not in team,Left,1,Medium,Medium
223687,Calvin Mac-Intosch,700000,3000,CB,3,Not in team,Right,1,Medium,Medium
213959,Elias Andersson,1500000,3000,SUB,96,Not in team,Left,1,Medium,Medium
207559,Simon Tibbling,1200000,5000,SUB,12,Not in team,Right,1,Medium,Medium
239558,Godfried Roemeratoe,2200000,3000,SUB,20,Not in team,Right,1,Medium,High
233158,Yuto Misao,825000,2000,CB,3,Not in team,Left,1,Medium,High
233928,Ronaldo da Silva Souza,2100000,1000,CDM,3,Not in team,Right,1,Medium,Medium
253637,Jhohan Gutíerrez,950000,500,GK,1,Not in team,Right,1,Medium,Medium
241093,Samuel Oum Gouet,1900000,4000,CDM,17,Not in team,Right,1,Medium,High
238277,Dániel Gazdag,1500000,3000,SUB,6,Hungary,Right,1,High,Medium
237509,Bryan Lasme,2300000,8000,SUB,10,Not in team,Left,1,Medium,Medium
